budget_key,ci95_high,ci95_low,df,family,mean,metric,n_instances,representation,sd
equal_2q_budget_128,32.58695355916139,11.628843530459495,6,max3sat,22.10789854481044,encoded_energy_mean,7,matched_random_selective,11.33059759793296
equal_2q_budget_128,0.9164200916549695,0.6272870996469874,6,max3sat,0.7718535956509784,auxiliary_inconsistency_rate,7,matched_random_selective,0.1563141705164397
equal_2q_budget_256,13.968411027021649,4.8943920689183,6,max3sat,9.431401547969974,original_objective_mean,7,matched_random_selective,4.905693178892623
equal_2q_budget_256,0.14622427097282426,0.024097276521999014,6,max3sat,0.08516077374741163,optimum_hit_rate,7,matched_random_selective,0.06602560193033784
equal_2q_budget_256,31.075802853585962,10.10874754982347,6,max3sat,20.592275201704716,encoded_energy_mean,7,matched_random_selective,11.335433688209024
equal_2q_budget_256,0.8887623796453479,0.5777020880613306,6,max3sat,0.7332322338533392,auxiliary_inconsistency_rate,7,matched_random_selective,0.16816874173326843
equal_layer_p1,13.698898572964225,5.338923046609043,6,max3sat,9.518910809786634,original_objective_mean,7,matched_random_selective,4.519659381880121
equal_layer_p1,0.1318817390493061,0.02244654411993531,6,max3sat,0.0771641415846207,optimum_hit_rate,7,matched_random_selective,0.059164025529875285
equal_layer_p1,29.44689054976029,10.71823729023638,6,max3sat,20.082563919998336,encoded_energy_mean,7,matched_random_selective,10.125284834570776
equal_layer_p1,0.8824164851042637,0.5934104423561024,6,max3sat,0.7379134637301831,auxiliary_inconsistency_rate,7,matched_random_selective,0.1562455378498293
equal_layer_p2,13.476510971533727,4.78286736845552,6,max3sat,9.129689169994624,original_objective_mean,7,matched_random_selective,4.700050586213301
equal_layer_p2,0.1672211101467629,0.025093302581187887,6,max3sat,0.0961572063639754,optimum_hit_rate,7,matched_random_selective,0.0768386554320293
equal_layer_p2,30.094750238081765,9.821282178549682,6,max3sat,19.958016208315723,encoded_energy_mean,7,matched_random_selective,10.960459134078354
equal_layer_p2,0.8864405396148911,0.5579723450214964,6,max3sat,0.7222064423181938,auxiliary_inconsistency_rate,7,matched_random_selective,0.17757998844172554
equal_2q_budget_128,14.35529085841264,5.44092133092624,6,max3sat,9.89810609466944,original_objective_mean,7,selective,4.819381796206759
equal_2q_budget_128,0.13950668512723496,0.014874855014688618,6,max3sat,0.0771907700709618,optimum_hit_rate,7,selective,0.06737979297585894
equal_2q_budget_128,41.755625803857,12.81975180102123,6,max3sat,27.287688802439117,encoded_energy_mean,7,selective,15.643621682566812
equal_2q_budget_128,0.9460906921849733,0.5847071813855568,6,max3sat,0.765398936785265,auxiliary_inconsistency_rate,7,selective,0.1953750187296859
equal_2q_budget_256,13.872461357770305,4.979117499432777,6,max3sat,9.425789428601542,original_objective_mean,7,selective,4.808014674074711
equal_2q_budget_256,0.14821404511144415,0.026366511814311974,6,max3sat,0.08729027846287805,optimum_hit_rate,7,selective,0.06587451665249486
equal_2q_budget_256,41.41198937444823,11.01056148324294,6,max3sat,26.211275428845585,encoded_energy_mean,7,selective,16.43594510030151
equal_2q_budget_256,0.9155494436708318,0.5723000879797442,6,max3sat,0.743924765825288,auxiliary_inconsistency_rate,7,selective,0.18557113784397697
equal_layer_p1,14.63169561810352,5.423603301814959,6,max3sat,10.027649459959239,original_objective_mean,7,selective,4.978177351755526
equal_layer_p1,0.14292465575407895,0.019733234511860744,6,max3sat,0.08132894513296984,optimum_hit_rate,7,selective,0.0666010637267124
equal_layer_p1,42.08539205921069,12.536030717851826,6,max3sat,27.310711388531256,encoded_energy_mean,7,selective,15.975291768977867
equal_layer_p1,0.926576653865352,0.6110282415163178,6,max3sat,0.768802447690835,auxiliary_inconsistency_rate,7,selective,0.17059515758325164
equal_layer_p2,14.324669987861693,5.420604032486277,6,max3sat,9.872637010173985,original_objective_mean,7,selective,4.81381136885186
equal_layer_p2,0.11877548781165609,0.020618983128395628,6,max3sat,0.06969723547002586,optimum_hit_rate,7,selective,0.05306641937954042
equal_layer_p2,41.746264772100474,12.756899439472658,6,max3sat,27.251582105786564,encoded_energy_mean,7,selective,15.672540737387205
equal_layer_p2,0.9248675485088846,0.6403637411242953,6,max3sat,0.78261564481659,auxiliary_inconsistency_rate,7,selective,0.15381149121461474
