auxiliary_inconsistency_rate,budget_key,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,p,policy,random_rep_seed,representation,restart_count,statevector_norm,study
0.8458920402699647,equal_2q_budget_256,24.395904081568492,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.02255126602261086,-0.7378897806109004,3,original_only,,fully_quadratized,3,1.0000000000000018,original_e4
0.8493027036641231,equal_2q_budget_256,25.051865771854278,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.04721170178865383,-0.7522176400138813,3,pair,,fully_quadratized,3,0.9999999999999997,original_e4
0.8961057175680338,equal_2q_budget_256,25.869166655284364,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.027144460111766158,-0.7076865774375656,3,independence,,fully_quadratized,3,1.000000000000002,original_e4
0.0,equal_layer_p1,-1.19163561217109,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.04481210301449564,-1.19163561217109,1,cold,,selective,3,1.0,original_e4
0.0,equal_layer_p1,-1.3629558010081795,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.043317593802720426,-1.3629558010081795,1,original_only,,selective,3,0.9999999999999996,original_e4
0.0,equal_layer_p2,-2.326790324301295,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0806934534469283,-2.326790324301295,2,cold,,selective,3,1.0,original_e4
0.0,equal_layer_p2,-2.592171069071817,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.05855601645158428,-2.592171069071817,2,original_only,,selective,3,1.0,original_e4
0.0,equal_2q_budget_128,-2.544234836349911,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.07743144241535409,-2.544234836349911,4,cold,,selective,3,0.9999999999999992,original_e4
0.0,equal_2q_budget_128,-1.6594089435472128,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.056802237008398176,-1.6594089435472128,4,original_only,,selective,3,1.0,original_e4
0.0,equal_2q_budget_256,-1.6296270698406221,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0811244935043665,-1.6296270698406221,9,cold,,selective,3,0.9999999999999996,original_e4
0.0,equal_2q_budget_256,-1.4982218593624743,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.029182816323083196,-1.4982218593624743,9,original_only,,selective,3,1.000000000000002,original_e4
0.0,equal_layer_p1,-1.6785747974856096,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.05512101430084026,-1.6785747974856096,1,cold,2026082711,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_layer_p1,-1.939784192064451,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.048411565417210596,-1.939784192064451,1,original_only,2026082711,matched_random_selective,3,1.0,original_e4
0.0,equal_layer_p2,-2.238375500747343,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0712105196667303,-2.238375500747343,2,cold,2026082711,matched_random_selective,3,1.0000000000000007,original_e4
0.0,equal_layer_p2,-2.120530823959341,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.05519383922070945,-2.120530823959341,2,original_only,2026082711,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_128,-2.609343226459025,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0945984908491853,-2.609343226459025,4,cold,2026082711,matched_random_selective,3,0.9999999999999996,original_e4
0.0,equal_2q_budget_128,-2.232399195785596,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.04093904595428157,-2.232399195785596,4,original_only,2026082711,matched_random_selective,3,1.0000000000000004,original_e4
0.0,equal_2q_budget_256,-2.2587800362469106,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.09529273095394912,-2.2587800362469106,9,cold,2026082711,matched_random_selective,3,0.9999999999999996,original_e4
