budget_key,ci95_high,ci95_low,ci_method,ci_status,ci_unit,contrast,depth_stratum,df,family,mean,metric,multiplicity,n_instances,representation,scope,sd,study,zero_depth_instance_count
equal_2q_budget_128,0.04224150555810097,-0.10191160148721634,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,6,max3sat,-0.029835047964557684,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.07793359449804413,original_e4,2
equal_2q_budget_256,1.1209127094860176,-2.0343669041911028,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,6,max3sat,-0.45672709735254263,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.7058410115499896,original_e4,0
equal_2q_budget_256,0.6316214427855918,-1.7950022781274781,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,max3sat,-0.5816904176709431,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.3119072695777698,original_e4,0
equal_2q_budget_256,0.635490666849808,-1.879166747396285,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,6,max3sat,-0.6218380402732385,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.3595009864181857,original_e4,0
equal_2q_budget_256,0.4968458712746402,-0.8270677571160321,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,6,max3sat,-0.16511094292069592,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.7157483454934978,original_e4,0
equal_2q_budget_256,0.18450116230727298,-0.2647964075118639,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,6,max3sat,-0.040147622602295464,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.2429040575881138,original_e4,0
equal_layer_p1,0.7678764564101995,-1.8723949965701596,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,6,max3sat,-0.5522592700799801,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.4274117915241789,original_e4,0
equal_layer_p1,0.6402406256204738,-1.7634602648967033,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,max3sat,-0.5616098196381147,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.299514483841564,original_e4,0
equal_layer_p1,0.2654636854623167,-2.008888883311854,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,6,max3sat,-0.8717125989247687,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.229584810715941,original_e4,0
equal_layer_p1,0.17173112560746973,-0.8106377832970468,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,6,max3sat,-0.31945332884478855,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.5310987863063034,original_e4,0
equal_layer_p1,0.05114994854042243,-0.6713555071137303,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,6,max3sat,-0.3101027792866539,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.3906086268808206,original_e4,0
equal_layer_p2,0.38710010233803427,-2.035926985976977,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,6,max3sat,-0.8244134418194713,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.309962819595381,original_e4,0
equal_layer_p2,0.6164203573789339,-1.7410794708767345,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,6,max3sat,-0.5623295567489003,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.2745367714254494,original_e4,0
equal_layer_p2,0.40775402904312263,-2.1540428189402787,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,6,max3sat,-0.8731443949485781,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,1.3849860112577537,original_e4,0
equal_layer_p2,0.311706702831453,-0.40916860908966673,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,6,max3sat,-0.04873095312910688,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.38972732114091885,original_e4,0
equal_layer_p2,-0.06538892055275985,-0.5562407558465958,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,6,max3sat,-0.31081483819967787,original_objective_mean,unadjusted_exploratory,7,selective,primary_selected_active_aux,0.2653695690262488,original_e4,0
equal_layer_p1,0.3689077537496073,-0.1785787958580735,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,9,cubic_spin_glass,0.09516447894576689,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.38266671156602505,targeted,0
equal_layer_p1,0.3319404083016364,-0.12024681896205175,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,9,cubic_spin_glass,0.10584679466979233,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.3160570782846622,targeted,0
equal_layer_p1,0.2600512041534221,-0.28060392923030664,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_cold,all_scheduled,9,cubic_spin_glass,-0.010276362538442297,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.37789188087176995,targeted,0
equal_layer_p1,0.10928488347839263,-0.32016656644681096,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_independence,all_scheduled,9,cubic_spin_glass,-0.10544084148420918,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.3001658656964266,targeted,0
equal_layer_p1,0.11195757871334441,-0.3442038931298136,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,pair_minus_original_only,all_scheduled,9,cubic_spin_glass,-0.1161231572082346,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.31883488370339735,targeted,0
equal_layer_p2,0.5579213511695621,-0.2698602528744186,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,independence_minus_cold,all_scheduled,9,cubic_spin_glass,0.1440305491475717,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.5785794455431779,targeted,0
equal_layer_p2,0.4531388437802737,-0.09995256640390218,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,original_only_minus_cold,all_scheduled,9,cubic_spin_glass,0.17659313868818574,original_objective_mean,unadjusted_exploratory,10,selective,primary_selected_active_aux,0.386584238977667,targeted,0
