budget_key,ci95_high,ci95_low,ci_method,ci_status,ci_unit,depth_stratum,df,family,mean,metric,multiplicity,n_instances,policy,representation,scope,sd,study,zero_depth_instance_count
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,0.08554213641171732,optimum_hit_rate,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,0.8758136855899874,auxiliary_inconsistency_rate,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,1.0,statevector_norm,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,-1.470147295016138,-3.008180083704304,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,cubic_spin_glass,-2.239163689360221,original_objective_mean,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,0.8315077360118073,original_e4,0
equal_layer_p2,13.57151160591712,-9.180793176539865,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,cubic_spin_glass,2.195359214688628,encoded_energy_mean,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,12.300594355239829,original_e4,0
equal_layer_p2,0.27745096330713637,0.00016027530890982966,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,cubic_spin_glass,0.1388056193080231,optimum_hit_rate,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,0.14991185746515928,original_e4,0
equal_layer_p2,0.4421347818231682,-0.18559513072863726,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,cubic_spin_glass,0.12826982554726546,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,0.33937005911170387,original_e4,0
equal_layer_p2,1.0000000000000007,0.9999999999999999,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,cubic_spin_glass,1.0000000000000002,statevector_norm,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,4.0467156045706334e-16,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,-1.826439363246557,original_objective_mean,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,32.39767370520408,encoded_energy_mean,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,0.08209138123721103,optimum_hit_rate,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,0.8885397367696112,auxiliary_inconsistency_rate,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,all_scheduled,0,cubic_spin_glass,1.0,statevector_norm,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,-1.81318048109285,-2.8772870747561496,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,-2.3452337779245,original_objective_mean,unadjusted_exploratory,7,cold,selective,all_designs_diagnostic,0.5752886876533302,original_e4,0
equal_layer_p2,12.91419909818577,-8.903911687850295,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,2.0051437051677374,encoded_energy_mean,unadjusted_exploratory,7,cold,selective,all_designs_diagnostic,11.795540405367714,original_e4,0
equal_layer_p2,0.28424341767100136,0.009613739834593044,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,0.1469285787527972,optimum_hit_rate,unadjusted_exploratory,7,cold,selective,all_designs_diagnostic,0.14847323369105556,original_e4,0
equal_layer_p2,0.44852940842153644,-0.18827940622171455,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,0.13012500109991096,auxiliary_inconsistency_rate,unadjusted_exploratory,7,cold,selective,all_designs_diagnostic,0.3442783922623707,original_e4,0
equal_layer_p2,1.0000000000000002,0.9999999999999998,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,1.0,statevector_norm,unadjusted_exploratory,7,cold,selective,all_designs_diagnostic,2.2071895364472847e-16,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,-1.5580767859010163,original_objective_mean,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,28.003838119595283,encoded_energy_mean,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,0.08554213641171732,optimum_hit_rate,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,0.8758136855899874,auxiliary_inconsistency_rate,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,1.0,statevector_norm,unadjusted_exploratory,1,independence,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,-1.470147295016138,-3.008180083704304,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,-2.239163689360221,original_objective_mean,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,0.8315077360118073,original_e4,0
equal_layer_p2,13.57151160591712,-9.180793176539865,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,2.195359214688628,encoded_energy_mean,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,12.300594355239829,original_e4,0
equal_layer_p2,0.27745096330713637,0.00016027530890982966,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,0.1388056193080231,optimum_hit_rate,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,0.14991185746515928,original_e4,0
equal_layer_p2,0.4421347818231682,-0.18559513072863726,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,0.12826982554726546,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,0.33937005911170387,original_e4,0
equal_layer_p2,1.0000000000000007,0.9999999999999999,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,cubic_spin_glass,1.0000000000000002,statevector_norm,unadjusted_exploratory,7,original_only,selective,all_designs_diagnostic,4.0467156045706334e-16,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,-1.826439363246557,original_objective_mean,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,32.39767370520408,encoded_energy_mean,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,0.08209138123721103,optimum_hit_rate,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,0.8885397367696112,auxiliary_inconsistency_rate,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_layer_p2,,,two_sided_Student_t_95_df_n_minus_1,not_estimable,raw_instance,positive_depth_only,0,cubic_spin_glass,1.0,statevector_norm,unadjusted_exploratory,1,pair,selective,all_designs_diagnostic,,original_e4,0
equal_2q_budget_128,14.982067314359437,4.73423436726653,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,9.858150840812984,original_objective_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,5.540293051965672,original_e4,4
equal_2q_budget_128,14.982067314359437,4.73423436726653,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,9.858150840812984,encoded_energy_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,5.540293051965672,original_e4,4
equal_2q_budget_128,0.169703689927017,0.015258425642983617,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0924810577850003,optimum_hit_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.0834978506226107,original_e4,4
equal_2q_budget_128,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.0,original_e4,4
equal_2q_budget_128,1.0000000000000002,0.9999999999999999,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,1.0,statevector_norm,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,1.2588745812754728e-16,original_e4,4
equal_2q_budget_128,14.158965087239642,4.234056171105907,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,9.196510629172774,original_objective_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,5.365710408564621,original_e4,4
equal_2q_budget_128,14.158965087239642,4.234056171105907,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,9.196510629172774,encoded_energy_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,5.365710408564621,original_e4,4
equal_2q_budget_128,0.18066469315855618,0.033194670353831224,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.1069296817561937,optimum_hit_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.07972682097145328,original_e4,4
equal_2q_budget_128,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.0,original_e4,4
equal_2q_budget_128,1.0,0.9999999999999997,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.9999999999999999,statevector_norm,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,1.8609152215798857e-16,original_e4,4
equal_2q_budget_128,8.188462286169202,1.482908304291393,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,4.835685295230298,original_objective_mean,unadjusted_exploratory,3,cold,all_native,all_designs_diagnostic,1.3496743659096617,original_e4,0
equal_2q_budget_128,8.188462286169202,1.482908304291393,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,4.835685295230298,encoded_energy_mean,unadjusted_exploratory,3,cold,all_native,all_designs_diagnostic,1.3496743659096617,original_e4,0
equal_2q_budget_128,0.29401518474505184,0.051625584918282924,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,0.1728203848316674,optimum_hit_rate,unadjusted_exploratory,3,cold,all_native,all_designs_diagnostic,0.04878747234507796,original_e4,0
equal_2q_budget_128,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,3,cold,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_2q_budget_128,1.0000000000000002,0.9999999999999994,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,0.9999999999999999,statevector_norm,unadjusted_exploratory,3,cold,all_native,all_designs_diagnostic,1.6958936828758672e-16,original_e4,0
equal_2q_budget_128,8.188462286169202,1.482908304291393,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,4.835685295230298,original_objective_mean,unadjusted_exploratory,3,original_only,all_native,all_designs_diagnostic,1.3496743659096617,original_e4,0
equal_2q_budget_128,8.188462286169202,1.482908304291393,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,4.835685295230298,encoded_energy_mean,unadjusted_exploratory,3,original_only,all_native,all_designs_diagnostic,1.3496743659096617,original_e4,0
equal_2q_budget_128,0.29401518474505184,0.051625584918282924,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,0.1728203848316674,optimum_hit_rate,unadjusted_exploratory,3,original_only,all_native,all_designs_diagnostic,0.04878747234507796,original_e4,0
equal_2q_budget_128,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,3,original_only,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_2q_budget_128,1.0000000000000002,0.9999999999999994,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,2,max3sat,0.9999999999999999,statevector_norm,unadjusted_exploratory,3,original_only,all_native,all_designs_diagnostic,1.6958936828758672e-16,original_e4,0
equal_2q_budget_128,19.99610529395039,7.2538947060496115,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,13.625,original_objective_mean,unadjusted_exploratory,4,cold,all_native,all_designs_diagnostic,4.003904344511741,original_e4,4
equal_2q_budget_128,19.99610529395039,7.2538947060496115,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,13.625,encoded_energy_mean,unadjusted_exploratory,4,cold,all_native,all_designs_diagnostic,4.003904344511741,original_e4,4
equal_2q_budget_128,0.0840759629224459,-0.019622837922445895,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,0.0322265625,optimum_hit_rate,unadjusted_exploratory,4,cold,all_native,all_designs_diagnostic,0.032584619156880726,original_e4,4
equal_2q_budget_128,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,4,cold,all_native,all_designs_diagnostic,0.0,original_e4,4
equal_2q_budget_128,1.0,1.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,1.0,statevector_norm,unadjusted_exploratory,4,cold,all_native,all_designs_diagnostic,0.0,original_e4,4
equal_2q_budget_128,20.112933971679745,4.8213252875795165,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,12.46712962962963,original_objective_mean,unadjusted_exploratory,4,original_only,all_native,all_designs_diagnostic,4.804985604537015,original_e4,4
equal_2q_budget_128,20.112933971679745,4.8213252875795165,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,12.46712962962963,encoded_energy_mean,unadjusted_exploratory,4,original_only,all_native,all_designs_diagnostic,4.804985604537015,original_e4,4
equal_2q_budget_128,0.15202745686035063,-0.03700414796117371,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,0.05751165444958846,optimum_hit_rate,unadjusted_exploratory,4,original_only,all_native,all_designs_diagnostic,0.05939820713005639,original_e4,4
equal_2q_budget_128,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,4,original_only,all_native,all_designs_diagnostic,0.0,original_e4,4
equal_2q_budget_128,1.0000000000000002,0.9999999999999996,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,zero_depth_only,3,max3sat,0.9999999999999999,statevector_norm,unadjusted_exploratory,4,original_only,all_native,all_designs_diagnostic,2.220446049250313e-16,original_e4,4
equal_2q_budget_256,12.219408573732743,3.616887174344499,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.918147874038621,original_objective_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,4.650787125871032,original_e4,0
equal_2q_budget_256,12.219408573732743,3.616887174344499,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.918147874038621,encoded_energy_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,4.650787125871032,original_e4,0
equal_2q_budget_256,0.2534341888850873,0.01697473777420394,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.1352044633296456,optimum_hit_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.12783723747496079,original_e4,0
equal_2q_budget_256,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_2q_budget_256,1.0000000000000002,0.9999999999999997,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.9999999999999999,statevector_norm,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,2.7834764294710043e-16,original_e4,0
equal_2q_budget_256,11.243650819943843,3.518294100465436,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.38097246020464,original_objective_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,4.176564975039351,original_e4,0
equal_2q_budget_256,11.243650819943843,3.518294100465436,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.38097246020464,encoded_energy_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,4.176564975039351,original_e4,0
equal_2q_budget_256,0.2832853799080436,0.02999719566201728,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.15664128778503042,optimum_hit_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.13693536717158764,original_e4,0
equal_2q_budget_256,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_2q_budget_256,1.0000000000000002,0.9999999999999998,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,1.0,statevector_norm,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,2.298380017448157e-16,original_e4,0
equal_2q_budget_256,12.219408573732743,3.616887174344499,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,7.918147874038621,original_objective_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,4.650787125871032,original_e4,0
equal_2q_budget_256,12.219408573732743,3.616887174344499,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,7.918147874038621,encoded_energy_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,4.650787125871032,original_e4,0
equal_2q_budget_256,0.2534341888850873,0.01697473777420394,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.1352044633296456,optimum_hit_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.12783723747496079,original_e4,0
equal_2q_budget_256,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_2q_budget_256,1.0000000000000002,0.9999999999999997,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.9999999999999999,statevector_norm,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,2.7834764294710043e-16,original_e4,0
equal_2q_budget_256,11.243650819943843,3.518294100465436,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,7.38097246020464,original_objective_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,4.176564975039351,original_e4,0
equal_2q_budget_256,11.243650819943843,3.518294100465436,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,7.38097246020464,encoded_energy_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,4.176564975039351,original_e4,0
equal_2q_budget_256,0.2832853799080436,0.02999719566201728,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.15664128778503042,optimum_hit_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.13693536717158764,original_e4,0
equal_2q_budget_256,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_2q_budget_256,1.0000000000000002,0.9999999999999998,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,1.0,statevector_norm,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,2.298380017448157e-16,original_e4,0
equal_layer_p1,12.763313895405286,3.4916003517264684,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,8.127457123565877,original_objective_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,5.012572940158219,original_e4,0
equal_layer_p1,12.763313895405286,3.4916003517264684,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,8.127457123565877,encoded_energy_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,5.012572940158219,original_e4,0
equal_layer_p1,0.24437346409380067,0.034287610003158456,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.13933053704847956,optimum_hit_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.11357886137916048,original_e4,0
equal_layer_p1,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_layer_p1,1.0000000000000002,1.0000000000000002,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,1.0000000000000002,statevector_norm,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,1.18687833744435e-16,original_e4,0
equal_layer_p1,12.418353624671852,3.007362495812175,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.712858060242013,original_objective_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,5.087870677880511,original_e4,0
equal_layer_p1,12.418353624671852,3.007362495812175,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.712858060242013,encoded_energy_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,5.087870677880511,original_e4,0
equal_layer_p1,0.2855912306622192,0.03983273088982908,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.16271198077602414,optimum_hit_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.13286458861887768,original_e4,0
equal_layer_p1,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_layer_p1,1.0000000000000002,0.9999999999999998,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,1.0,statevector_norm,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,2.8971341217725906e-16,original_e4,0
equal_layer_p1,12.763313895405286,3.4916003517264684,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,8.127457123565877,original_objective_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,5.012572940158219,original_e4,0
equal_layer_p1,12.763313895405286,3.4916003517264684,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,8.127457123565877,encoded_energy_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,5.012572940158219,original_e4,0
equal_layer_p1,0.24437346409380067,0.034287610003158456,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.13933053704847956,optimum_hit_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.11357886137916048,original_e4,0
equal_layer_p1,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_layer_p1,1.0000000000000002,1.0000000000000002,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,1.0000000000000002,statevector_norm,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,1.18687833744435e-16,original_e4,0
equal_layer_p1,12.418353624671852,3.007362495812175,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,7.712858060242013,original_objective_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,5.087870677880511,original_e4,0
equal_layer_p1,12.418353624671852,3.007362495812175,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,7.712858060242013,encoded_energy_mean,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,5.087870677880511,original_e4,0
equal_layer_p1,0.2855912306622192,0.03983273088982908,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.16271198077602414,optimum_hit_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.13286458861887768,original_e4,0
equal_layer_p1,0.0,0.0,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,0.0,auxiliary_inconsistency_rate,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,0.0,original_e4,0
equal_layer_p1,1.0000000000000002,0.9999999999999998,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,positive_depth_only,6,max3sat,1.0,statevector_norm,unadjusted_exploratory,7,original_only,all_native,all_designs_diagnostic,2.8971341217725906e-16,original_e4,0
equal_layer_p2,12.144172368966357,3.657399451451491,two_sided_Student_t_95_df_n_minus_1,estimated,raw_instance,all_scheduled,6,max3sat,7.900785910208924,original_objective_mean,unadjusted_exploratory,7,cold,all_native,all_designs_diagnostic,4.588209943630707,original_e4,0
