auxiliary_inconsistency_rate,encoded_energy_mean,family,instance_id,noise_level,optimum_hit_rate,original_objective_mean,representation
0.9879557291666666,97.14298502604167,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,noiseless,0.008707682291666666,-0.7174479166666666,fully_quadratized
0.9873046875,91.158203125,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,realistic_high,0.012125651041666666,-0.09700520833333333,fully_quadratized
0.9881184895833334,94.385498046875,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,realistic_low,0.00830078125,-0.3772786458333333,fully_quadratized
0.0,-3.6801432291666663,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,noiseless,0.06588541666666667,-3.6801432291666663,matched_random_selective
0.0,-0.35,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,realistic_high,0.018815104166666666,-0.35,matched_random_selective
0.0,-1.7216145833333332,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,realistic_low,0.03595377604166666,-1.7216145833333332,matched_random_selective
0.0,-3.12890625,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,noiseless,0.058756510416666664,-3.12890625,selective
0.0,-0.2652994791666667,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,realistic_high,0.018229166666666668,-0.2652994791666667,selective
0.0,-1.4427083333333333,cubic_spin_glass,inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,realistic_low,0.031819661458333336,-1.4427083333333333,selective
0.0,-4.218424479166667,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,noiseless,0.7185872395833334,-4.218424479166667,all_native
0.0,-0.07096354166666667,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_high,0.13118489583333334,-0.07096354166666667,all_native
0.0,-0.6998697916666666,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_low,0.21956380208333334,-0.6998697916666666,all_native
0.8709309895833334,45.635091145833336,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,noiseless,0.155517578125,-0.4163411458333333,fully_quadratized
0.8714192708333334,45.90673828125,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_high,0.12833658854166666,0.0029296875,fully_quadratized
0.8702799479166666,45.769124348958336,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_low,0.13175455729166666,-0.0888671875,fully_quadratized
0.0,-4.266731770833333,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,noiseless,0.6645670572916667,-4.266731770833333,matched_random_selective
0.0,-0.06497395833333333,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_high,0.13128255208333334,-0.06497395833333333,matched_random_selective
0.0,-0.8673828125,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_low,0.22293294270833336,-0.8673828125,matched_random_selective
0.0,-3.462890625,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,noiseless,0.488525390625,-3.462890625,selective
0.0,-0.0732421875,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_high,0.13134765625,-0.0732421875,selective
0.0,-0.7724609375,cubic_spin_glass,inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,realistic_low,0.19816080729166666,-0.7724609375,selective
0.0,-2.3385416666666665,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,0.030354817708333332,-2.3385416666666665,all_native
0.0,-0.07259114583333333,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,0.0032552083333333335,-0.07259114583333333,all_native
0.0,-0.4044596354166667,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,0.007161458333333333,-0.4044596354166667,all_native
0.9443359375,46.410237630208336,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,0.005615234375,-0.4119466145833333,fully_quadratized
0.944580078125,43.786865234375,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,0.00439453125,-0.018391927083333332,fully_quadratized
0.939453125,44.51318359375,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,0.004557291666666667,-0.08951822916666667,fully_quadratized
0.0,-3.046158854166667,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,0.05139973958333334,-3.046158854166667,matched_random_selective
0.0,-0.08196614583333334,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,0.0036458333333333334,-0.08196614583333334,matched_random_selective
0.0,-0.6070963541666666,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,0.011328125,-0.6070963541666666,matched_random_selective
0.0,-3.55810546875,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,noiseless,0.057779947916666664,-3.55810546875,selective
0.0,-0.14599609375,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_high,0.0038248697916666665,-0.14599609375,selective
0.0,-0.8644205729166666,cubic_spin_glass,inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,realistic_low,0.013427734375,-0.8644205729166666,selective
0.0,-1.8387044270833333,cubic_spin_glass,inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,noiseless,0.07242838541666667,-1.8387044270833333,all_native
