instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,retained_cubic,active_pair_count,penalty_setting,target_pair,x_assignments_checked,xy_assignments_checked,max_pointwise_error,mismatch_count,tie_count,inconsistent_minimiser_count,witness_id,constructible,constructibility_reason,status,config_hash,manifest_hash,code_commit
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_4a30bcbb241fbfa0,,1,3,,at_threshold,"[3, 4]",32,64,0.0,0,4,4,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_at_threshold_3_4_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_5709557d110df506,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_5709557d110df506,,1,3,,below_threshold,"[3, 5]",32,64,1.0,2,2,4,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_below_threshold_3_5_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_5709557d110df506,,1,3,,at_threshold,"[3, 5]",32,64,0.0,0,2,2,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_at_threshold_3_5_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_0f34cf6a4b5914fd,,1,2,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_0f34cf6a4b5914fd,,1,2,,below_threshold,"[3, 4]",32,64,1.0,2,2,4,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_below_threshold_3_4_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_0f34cf6a4b5914fd,,1,2,,at_threshold,"[3, 4]",32,64,0.0,0,2,2,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_at_threshold_3_4_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_0654dae29b537665,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_0654dae29b537665,,1,3,,below_threshold,"[3, 4]",32,64,1.0,4,4,8,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_below_threshold_3_4_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,validation,matched_random_nontrivial_selective,,design_0654dae29b537665,,1,3,,at_threshold,"[3, 4]",32,64,0.0,0,4,4,inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6_matched_random_nontrivial_selective_at_threshold_3_4_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,nontrivial_selective_supplement,,design_c81113d8f1750892,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,nontrivial_selective_supplement,,design_c81113d8f1750892,,1,6,,below_threshold,"[1, 2]",128,256,1.0,32,0,32,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_nontrivial_selective_supplement_below_threshold_1_2_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,nontrivial_selective_supplement,,design_c81113d8f1750892,,1,6,,at_threshold,"[1, 2]",128,256,0.0,0,32,32,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_nontrivial_selective_supplement_at_threshold_1_2_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_a64f5f0f79e00e93,,1,5,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_a64f5f0f79e00e93,,1,5,,below_threshold,"[1, 5]",128,256,1.0,8,0,8,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_below_threshold_1_5_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_a64f5f0f79e00e93,,1,5,,at_threshold,"[1, 5]",128,256,0.0,0,8,8,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_at_threshold_1_5_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_49db46b23c3fb43c,,1,5,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_49db46b23c3fb43c,,1,5,,below_threshold,"[1, 5]",128,256,1.0,8,8,16,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_below_threshold_1_5_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_49db46b23c3fb43c,,1,5,,at_threshold,"[1, 5]",128,256,0.0,0,8,8,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_at_threshold_1_5_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_32ebd85b313c4522,,1,3,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_32ebd85b313c4522,,1,3,,below_threshold,"[1, 5]",128,256,1.0,2,4,6,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_below_threshold_1_5_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_32ebd85b313c4522,,1,3,,at_threshold,"[1, 5]",128,256,0.0,0,2,2,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_at_threshold_1_5_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_a64f5f0f79e00e93,,1,5,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_a64f5f0f79e00e93,,1,5,,below_threshold,"[1, 5]",128,256,1.0,8,0,8,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_below_threshold_1_5_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_a64f5f0f79e00e93,,1,5,,at_threshold,"[1, 5]",128,256,0.0,0,8,8,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_at_threshold_1_5_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_5490c47811b06271,,1,6,,above_threshold,,128,256,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_5490c47811b06271,,1,6,,below_threshold,"[3, 4]",128,256,1.0,16,0,16,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_below_threshold_3_4_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,train,matched_random_nontrivial_selective,,design_5490c47811b06271,,1,6,,at_threshold,"[3, 4]",128,256,0.0,0,16,16,inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d_matched_random_nontrivial_selective_at_threshold_3_4_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,nontrivial_selective_supplement,,design_1d0561567379f2c0,,1,4,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,nontrivial_selective_supplement,,design_1d0561567379f2c0,,1,4,,below_threshold,"[1, 2]",32,64,1.0,8,0,8,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_nontrivial_selective_supplement_below_threshold_1_2_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,nontrivial_selective_supplement,,design_1d0561567379f2c0,,1,4,,at_threshold,"[1, 2]",32,64,0.0,0,8,8,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_nontrivial_selective_supplement_at_threshold_1_2_selected,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_83f1c53209d79c02,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_83f1c53209d79c02,,1,3,,below_threshold,"[2, 3]",32,64,1.0,6,0,6,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_below_threshold_2_3_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_83f1c53209d79c02,,1,3,,at_threshold,"[2, 3]",32,64,0.0,0,6,6,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_at_threshold_2_3_2026082711,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_21335fadba2874d1,,1,4,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_21335fadba2874d1,,1,4,,below_threshold,"[4, 5]",32,64,1.0,8,0,8,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_below_threshold_4_5_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_21335fadba2874d1,,1,4,,at_threshold,"[4, 5]",32,64,0.0,0,8,8,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_at_threshold_4_5_2026082712,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_fe2226aac9b77677,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_fe2226aac9b77677,,1,3,,below_threshold,"[2, 3]",32,64,1.0,6,0,6,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_below_threshold_2_3_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_fe2226aac9b77677,,1,3,,at_threshold,"[2, 3]",32,64,0.0,0,6,6,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_at_threshold_2_3_2026082713,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_4196f7f4c4bc77da,,1,4,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_4196f7f4c4bc77da,,1,4,,below_threshold,"[2, 5]",32,64,1.0,4,0,4,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_below_threshold_2_5_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_4196f7f4c4bc77da,,1,4,,at_threshold,"[2, 5]",32,64,0.0,0,4,4,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_at_threshold_2_5_2026082714,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_06e970a23d717a49,,1,3,,above_threshold,,32,64,0.0,0,0,0,,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,train,matched_random_nontrivial_selective,,design_06e970a23d717a49,,1,3,,below_threshold,"[2, 5]",32,64,1.0,6,0,6,inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3_matched_random_nontrivial_selective_below_threshold_2_5_2026082715,True,deterministic_first_single_reduction,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,d14b3cbcd9f75404ece9960bc60b76cb47ca7bd457019c8fd7fed8c0dafd9ee3,e3b6d0cb9f3dc2e46f831caf5ce716f12b7a883a
