instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,n_qubits,retained_cubic,quadratic_couplings,M_max,coefficient_dynamic_range,topology_id,topology_capacity,transpiler_seed,two_qubit_gates,two_qubit_depth,swap_count,swap_count_method,routing_overhead,compile_runtime_sec,status,failure_kind,failure_message,compiler_protocol_id,qiskit_version,config_hash,manifest_hash,code_commit,common_feasible_cohort_id
inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,max3sat,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,76.0,device_sparse_v1,12,2026082724,112,87,16,routing_pass_callback,46,0.010412099989480339,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,max3sat,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,76.0,device_sparse_v1,12,2026082725,108,85,14,routing_pass_callback,42,0.008739900004002266,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082721,41,35,5,routing_pass_callback,9,0.01022979999834206,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082722,38,27,4,routing_pass_callback,6,0.01430419999815058,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082723,40,31,4,routing_pass_callback,8,0.012905200012028217,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082724,38,29,4,routing_pass_callback,6,0.009164200004306622,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082725,40,31,4,routing_pass_callback,8,0.008790200008661486,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,fully_quadratized,,design_867b4cf0eec1c77edb77,8,4,12,0,31,17.0,43.0,device_sparse_v1,12,2026082721,105,55,15,routing_pass_callback,43,0.011912000001757406,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,fully_quadratized,,design_867b4cf0eec1c77edb77,8,4,12,0,31,17.0,43.0,device_sparse_v1,12,2026082722,97,51,13,routing_pass_callback,35,0.011170300000230782,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,fully_quadratized,,design_867b4cf0eec1c77edb77,8,4,12,0,31,17.0,43.0,device_sparse_v1,12,2026082723,105,63,15,routing_pass_callback,43,0.010503400000743568,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,fully_quadratized,,design_867b4cf0eec1c77edb77,8,4,12,0,31,17.0,43.0,device_sparse_v1,12,2026082724,99,61,13,routing_pass_callback,37,0.011359099997207522,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,fully_quadratized,,design_867b4cf0eec1c77edb77,8,4,12,0,31,17.0,43.0,device_sparse_v1,12,2026082725,105,67,15,routing_pass_callback,43,0.010007200005929917,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082721,41,35,5,routing_pass_callback,9,0.010796300004585646,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082722,38,27,4,routing_pass_callback,6,0.010036300009232946,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082723,40,31,4,routing_pass_callback,8,0.009896200004732236,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082724,38,29,4,routing_pass_callback,6,0.008947900001658127,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_341aaea9cc6b648e49be42c5a9a85c286aa8e35d42e20fd993b487fdda2e28cb,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,1.0,device_sparse_v1,12,2026082725,40,31,4,routing_pass_callback,8,0.010785099992062896,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082721,126,100,18,routing_pass_callback,48,0.012742299993988127,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082722,134,104,20,routing_pass_callback,56,0.012633799997274764,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082723,137,101,23,routing_pass_callback,59,0.01113949999853503,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082724,131,101,19,routing_pass_callback,53,0.015098799995030276,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,all_native,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082725,139,100,23,routing_pass_callback,61,0.012539000003016554,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,fully_quadratized,,design_bb40608b111d82d76d40,8,2,10,0,29,17.0,114.0,device_sparse_v1,12,2026082721,92,63,12,routing_pass_callback,34,0.009925200007273816,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,fully_quadratized,,design_bb40608b111d82d76d40,8,2,10,0,29,17.0,114.0,device_sparse_v1,12,2026082722,86,59,12,routing_pass_callback,28,0.009607200001482852,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,fully_quadratized,,design_bb40608b111d82d76d40,8,2,10,0,29,17.0,114.0,device_sparse_v1,12,2026082723,92,63,12,routing_pass_callback,34,0.01080379998893477,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,fully_quadratized,,design_bb40608b111d82d76d40,8,2,10,0,29,17.0,114.0,device_sparse_v1,12,2026082724,84,62,10,routing_pass_callback,26,0.01146840000001248,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,fully_quadratized,,design_bb40608b111d82d76d40,8,2,10,0,29,17.0,114.0,device_sparse_v1,12,2026082725,94,52,12,routing_pass_callback,36,0.01059950000490062,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082721,126,100,18,routing_pass_callback,48,0.011461100002634339,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082722,134,104,20,routing_pass_callback,56,0.011557100006029941,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082723,137,101,23,routing_pass_callback,59,0.010251799991237931,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082724,131,101,19,routing_pass_callback,53,0.011119899994810112,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,max3sat,train,selective,,design_a6f025aa56fe7063e921,8,0,8,10,15,0.0,45.0,device_sparse_v1,12,2026082725,139,100,23,routing_pass_callback,61,0.011631400004262105,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,all_native,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082721,141,100,21,routing_pass_callback,59,0.014472399998339824,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,all_native,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082722,141,117,21,routing_pass_callback,59,0.014320800008135848,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,all_native,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082723,138,106,20,routing_pass_callback,56,0.011339999997289851,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,all_native,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082724,140,98,20,routing_pass_callback,58,0.011825199995655566,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,all_native,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082725,138,109,20,routing_pass_callback,56,0.012973700009752065,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,fully_quadratized,,design_3dd997257d7294def6fd,8,2,10,0,30,24.0,179.0,device_sparse_v1,12,2026082721,95,61,13,routing_pass_callback,35,0.013293299998622388,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,fully_quadratized,,design_3dd997257d7294def6fd,8,2,10,0,30,24.0,179.0,device_sparse_v1,12,2026082722,96,64,12,routing_pass_callback,36,0.010133799994946457,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,fully_quadratized,,design_3dd997257d7294def6fd,8,2,10,0,30,24.0,179.0,device_sparse_v1,12,2026082723,99,73,13,routing_pass_callback,39,0.009873000002698973,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,fully_quadratized,,design_3dd997257d7294def6fd,8,2,10,0,30,24.0,179.0,device_sparse_v1,12,2026082724,97,56,13,routing_pass_callback,37,0.011633899994194508,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,fully_quadratized,,design_3dd997257d7294def6fd,8,2,10,0,30,24.0,179.0,device_sparse_v1,12,2026082725,97,72,13,routing_pass_callback,37,0.011208299998543225,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,selective,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082721,141,100,21,routing_pass_callback,59,0.014056200001505204,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,max3sat,train,selective,,design_5bf50ca6b5fc9b89a962,8,0,8,11,15,0.0,141.0,device_sparse_v1,12,2026082722,141,117,21,routing_pass_callback,59,0.013007500005187467,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337,sparse_common_feasible_9f8fccc5aaf5b9bb
