family,representation,budget_mode,budget_value,warm_start_policy,pair_closure,instance_count,design_count,run_count,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_difference_vs_cold_mean,paired_difference_vs_cold_ci95_low,paired_difference_vs_cold_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,encoded_energy_mean,auxiliary_inconsistency_rate_mean,mean_abs_original_margin,weak_signal_instance_count,status,config_hash,manifest_hash,code_commit
cubic_spin_glass,fully_quadratized,equal_layer,2,cold_start,not_applicable,7,7,21,-0.579207686418913,-0.9426054818176757,-0.21580989102015025,0.0,0.0,0.0,0.06273006704240924,0.008526342681632451,0.11693379140318604,49.8279219004249,0.9107467823448273,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,fully_quadratized,equal_layer,2,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,-0.7199051222139676,-1.0604425197899512,-0.37936772463798396,-0.14069743579505475,-0.3589372786295077,0.07754240703939819,0.06414641123903338,0.0090310135273396,0.11926180895072716,45.94754716663367,0.8608473911791302,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,fully_quadratized,equal_layer,2,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,-0.5156872749303056,-0.7362489423443026,-0.2951256075163087,0.06352041148860726,-0.17827667247457815,0.30531749545179265,0.05405682650927609,0.005697129256243681,0.1024165237623085,48.1135304378891,0.8767807483492771,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,fully_quadratized,equal_layer,2,original_variables_only,auxiliary_cold_half,7,7,21,-0.5552453979127508,-0.7600442293486105,-0.35044656647689126,0.023962288506162003,-0.23747831844921208,0.2854028954615361,0.061010907185580054,0.011054695019407604,0.1109671193517525,47.683281482289146,0.8876301324445246,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_compiled_two_qubit_gates,128,cold_start,not_applicable,7,7,105,-2.531285408517846,-2.914120995734175,-2.1484498213015164,0.0,0.0,0.0,0.17265924644958308,0.01865612310562939,0.3266623697935368,-2.531285408517846,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_compiled_two_qubit_gates,128,original_variables_only,auxiliary_cold_half,7,7,105,-2.32352693605906,-2.73466431907772,-1.9123895530403996,0.20775847245878595,-0.09181233409892728,0.5073292790164992,0.1688329267777329,0.03916350174908939,0.2985023518063764,-2.32352693605906,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_compiled_two_qubit_gates,256,cold_start,not_applicable,7,7,105,-2.8332157197718533,-3.4041589129437533,-2.2622725265999533,0.0,0.0,0.0,0.17706172585319208,0.042394918263381404,0.3117285334430028,-2.8332157197718533,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_compiled_two_qubit_gates,256,original_variables_only,auxiliary_cold_half,7,7,105,-2.580296872705026,-3.2345258155401266,-1.9260679298699257,0.25291884706682705,0.08421985173347918,0.4216178424001749,0.1889733443021175,0.07736051419259526,0.30058617441163976,-2.580296872705026,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_layer,1,cold_start,not_applicable,7,7,105,-2.327645806031388,-2.7660467688736325,-1.889244843189143,0.0,0.0,0.0,0.12932891014289485,0.022494779419914623,0.23616304086587508,-2.327645806031388,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
cubic_spin_glass,matched_random_selective,equal_layer,1,original_variables_only,auxiliary_cold_half,7,7,105,-1.9105969375137122,-2.27484404616419,-1.5463498288632342,0.4170488685176755,0.20840249046206114,0.6256952465732898,0.12623486694372824,0.03449804106699793,0.21797169282045853,-1.9105969375137122,0.0,0.09226190476190477,5,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,69db57e06ad7e16558b661dcebb8145f0d3bbfac
