instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,n_qubits,retained_cubic,quadratic_couplings,M_max,coefficient_dynamic_range,active_pair_count,selector_status,selector_objective,selector_compiler_calls,config_hash,manifest_hash,code_commit
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,all_native,,design_cfaaad5c4fc6b24daec2,12,0,12,68,45,0.0,217.0,0,endpoint_not_searched,1.45703125,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,fully_quadratized,,design_b8589137b14e8bb92776,12,22,34,0,164,12.0,608.0,22,deterministic_minimum_pair_cover,1.7864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,selective,,design_dca501a2361e83db6d84,12,2,14,58,59,12.0,356.0,2,pareto_beam_incumbent_compilation_scope,1.4114583333333333,12544,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,2,matched_on_auxiliary_count,1.5703125,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082712,design_f4a1249ac1f8d4ef321f,12,2,14,64,54,9.0,291.0,2,matched_on_auxiliary_count,1.5638020833333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082713,design_3a33a5b9caefeea33073,12,2,14,64,54,8.0,282.0,2,matched_on_auxiliary_count,1.5403645833333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082714,design_a6f21157ba3039080735,12,2,14,63,55,7.0,295.0,2,matched_on_auxiliary_count,1.4934895833333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082715,design_0756efa51b7f1d9d2508,12,2,14,63,54,8.0,301.0,2,matched_on_auxiliary_count,1.515625,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,all_native,,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,endpoint_not_searched,1.2864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,fully_quadratized,,design_e4e966e266b3a97a468e,20,36,56,0,273,33.0,363.0,36,deterministic_minimum_pair_cover,2.9401041666666665,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,selective,,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,pareto_beam_incumbent_compilation_scope,1.2864583333333333,14848,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,2026082711,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,matched_on_auxiliary_count,1.2864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,2026082712,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,matched_on_auxiliary_count,1.2864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,2026082713,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,matched_on_auxiliary_count,1.2864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,2026082714,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,matched_on_auxiliary_count,1.2864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,2026082715,design_633d3f1691ba8dd28a0f,20,0,20,80,110,0.0,1.0,0,matched_on_auxiliary_count,1.2864583333333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,all_native,,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,endpoint_not_searched,0.5494791666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,fully_quadratized,,design_65009d4f2465dea1d67f,8,6,14,0,68,41.0,140.5,6,deterministic_minimum_pair_cover,0.7799479166666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,selective,,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,pareto_beam_incumbent_compilation_scope,0.5494791666666666,5632,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,matched_random_selective,2026082711,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,matched_on_auxiliary_count,0.5494791666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,matched_random_selective,2026082712,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,matched_on_auxiliary_count,0.5494791666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,matched_random_selective,2026082713,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,matched_on_auxiliary_count,0.5494791666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,matched_random_selective,2026082714,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,matched_on_auxiliary_count,0.5494791666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,matched_random_selective,2026082715,design_774699cb9c98f42c3ca7,8,0,8,32,23,0.0,1.0,0,matched_on_auxiliary_count,0.5494791666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,all_native,,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,endpoint_not_searched,0.7864583333333334,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,fully_quadratized,,design_52a8e6d33a9cb94d4e7c,12,17,29,0,131,25.0,216.75,17,deterministic_minimum_pair_cover,1.484375,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,selective,,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,pareto_beam_incumbent_compilation_scope,0.7864583333333334,8704,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,matched_random_selective,2026082711,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,matched_on_auxiliary_count,0.7864583333333334,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,matched_random_selective,2026082712,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,matched_on_auxiliary_count,0.7864583333333334,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,matched_random_selective,2026082713,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,matched_on_auxiliary_count,0.7864583333333334,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,matched_random_selective,2026082714,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,matched_on_auxiliary_count,0.7864583333333334,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_045300c745f73b669876b3afdc81d7417e52170ce23c2a4519e917c0df3a8b14,cubic_spin_glass,validation,matched_random_selective,2026082715,design_a937ec1435ace1987237,12,0,12,48,43,0.0,1.0,0,matched_on_auxiliary_count,0.7864583333333334,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,endpoint_not_searched,0.2565104166666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,fully_quadratized,,design_6b2409d8b41bf15ed098,8,2,10,0,28,13.0,122.0,2,deterministic_minimum_pair_cover,0.3216145833333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,pareto_beam_incumbent_compilation_scope,0.2565104166666667,1024,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,2026082711,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,matched_on_auxiliary_count,0.2565104166666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,2026082712,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,matched_on_auxiliary_count,0.2565104166666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,2026082713,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,matched_on_auxiliary_count,0.2565104166666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,2026082714,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,matched_on_auxiliary_count,0.2565104166666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,max3sat,train,matched_random_selective,2026082715,design_574fee1a0aba0d9a42e3,8,0,8,8,15,0.0,135.0,0,matched_on_auxiliary_count,0.2565104166666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,endpoint_not_searched,0.13541666666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,fully_quadratized,,design_34c69e353d10312509dd,8,5,13,0,37,17.0,45.75,5,deterministic_minimum_pair_cover,0.5026041666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,selective,,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,pareto_beam_incumbent_compilation_scope,0.13541666666666666,1024,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,matched_random_selective,2026082711,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,matched_on_auxiliary_count,0.13541666666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,matched_random_selective,2026082712,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,matched_on_auxiliary_count,0.13541666666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,matched_random_selective,2026082713,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,matched_on_auxiliary_count,0.13541666666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,matched_random_selective,2026082714,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,matched_on_auxiliary_count,0.13541666666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_05aaf3936982b612481791b8cbe696e666dbac6b7c6371ca8f9309f2a7262b26,cubic_spin_glass,train,matched_random_selective,2026082715,design_574fee1a0aba0d9a42e3,8,0,8,8,18,0.0,1.0,0,matched_on_auxiliary_count,0.13541666666666666,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,all_native,,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,endpoint_not_searched,0.3072916666666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,fully_quadratized,,design_ebf7e69801622b11c495,20,14,34,0,98,25.0,434.0,14,deterministic_minimum_pair_cover,1.19921875,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,selective,,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,pareto_beam_incumbent_compilation_scope,0.3072916666666667,3328,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,matched_random_selective,2026082711,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,matched_on_auxiliary_count,0.3072916666666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,matched_random_selective,2026082712,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,matched_on_auxiliary_count,0.3072916666666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,matched_random_selective,2026082713,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,matched_on_auxiliary_count,0.3072916666666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,matched_random_selective,2026082714,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,matched_on_auxiliary_count,0.3072916666666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_072f29754f95706f7e005ffc71c91edbc139dd5aa24177bed97dbe718ea7f2bf,cubic_spin_glass,test,matched_random_selective,2026082715,design_4f926ee68b74267c2276,20,0,20,20,47,0.0,1.0,0,matched_on_auxiliary_count,0.3072916666666667,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_09df17a7dbe096483467d57e9c9d266ad5eb41ac3c025e192b9df142b00904b3,cubic_spin_glass,train,all_native,,design_33c629622f61da855344,20,0,20,40,64,0.0,1.0,0,endpoint_not_searched,0.640625,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_09df17a7dbe096483467d57e9c9d266ad5eb41ac3c025e192b9df142b00904b3,cubic_spin_glass,train,fully_quadratized,,design_8dbe69fe3c58dc7740aa,20,3,23,0,112,81.0,144.25,3,deterministic_minimum_pair_cover,1.0403645833333333,0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
