family,representation,noise_level,instance_count,design_count,run_count,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_degradation_vs_noiseless_mean,paired_degradation_vs_noiseless_ci95_low,paired_degradation_vs_noiseless_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,auxiliary_inconsistency_rate_mean,auxiliary_inconsistency_rate_ci95_low,auxiliary_inconsistency_rate_ci95_high,status,config_hash,noise_manifest_hash,protocol_config_hash,code_commit
cubic_spin_glass,matched_random_selective,realistic_low,9,9,135,-0.7822591145833333,-0.8769619397495488,-0.6875562894171178,2.407371238425926,2.2879659919902746,2.5267764848615775,0.06514576099537037,0.05238618135437311,0.07790534063636761,0.0,0.0,0.0,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
cubic_spin_glass,matched_random_selective,realistic_high,9,9,135,-0.09513888888888888,-0.118834606314653,-0.07144317146312477,3.0944914641203702,2.93043170859059,3.2585512196501503,0.04097945601851852,0.032717369157397494,0.04924154287963954,0.0,0.0,0.0,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,all_native,noiseless,9,9,27,7.952736183449074,6.3288044598779924,9.576667907020155,0.0,0.0,0.0,0.1286078559027778,0.0643191419767299,0.1928965698288257,0.0,0.0,0.0,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,all_native,realistic_low,9,9,27,9.305121527777779,7.777899996791819,10.832343058763737,1.3523853443287037,1.0283464897831984,1.676424198874209,0.06977900752314815,0.033627563845594045,0.10593045120070227,0.0,0.0,0.0,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,all_native,realistic_high,9,9,27,9.70044849537037,8.180312369469727,11.220584621271014,1.7477123119212963,1.3569547074590287,2.138469916383564,0.055817780671296294,0.02559968787338355,0.08603587346920905,0.0,0.0,0.0,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,fully_quadratized,noiseless,9,9,27,9.024088541666666,7.5364634504811425,10.511713632852189,0.0,0.0,0.0,0.06944444444444445,0.0379702422878441,0.1009186466010448,0.8192093460648148,0.7799601319817984,0.8584585601478312,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,fully_quadratized,realistic_low,9,9,27,9.39602322048611,7.91184867229047,10.880197768681752,0.3719346788194444,0.28252033324365533,0.4613490243952335,0.06174949363425926,0.030925048755405065,0.09257393851311345,0.8195439091435185,0.7806056878208434,0.8584821304661936,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,fully_quadratized,realistic_high,9,9,27,9.633174189814815,8.139094915848107,11.127253463781523,0.6090856481481481,0.46003528462497667,0.7581360116713196,0.05576352719907408,0.025727658822587835,0.08579939557556032,0.8207013165509259,0.781733548374542,0.8596690847273099,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,selective,noiseless,9,9,27,7.562662760416667,6.016792972930554,9.10853254790278,0.0,0.0,0.0,0.12855360243055555,0.07154927504296527,0.18555792981814584,0.03952365451388889,-0.006080692293788562,0.08512800132156634,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,selective,realistic_low,9,9,27,9.102629484953704,7.628373091834892,10.576885878072515,1.539966724537037,1.2042890309059675,1.8756444181681065,0.06921838831018519,0.0349289312163159,0.10350784540405447,0.049632884837962965,-0.004548279112485669,0.1038140487884116,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,selective,realistic_high,9,9,27,9.649215133101851,8.140802066655423,11.15762819954828,2.086552372685185,1.5737592978750188,2.5993454474953515,0.05579065393518518,0.025590449925085468,0.0859908579452849,0.054877387152777776,-0.004818851681341149,0.1145736259868967,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,matched_random_selective,noiseless,9,11,135,7.642981409143519,6.971333851189897,8.314628967097141,0.0,0.0,0.0,0.11799225983796297,0.09569597778727557,0.14028854188865036,0.04569046585648148,0.02220088318096882,0.06918004853199414,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,matched_random_selective,realistic_low,9,11,135,9.147846137152778,8.500259323234207,9.795432951071348,1.5048647280092593,1.3388339091529255,1.670895546865593,0.0673900462962963,0.05315646538019269,0.08162362721239991,0.05099283854166667,0.026112113390892665,0.07587356369244067,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
max3sat,matched_random_selective,realistic_high,9,11,135,9.658056640625,8.990709612420824,10.325403668829177,2.0150752314814815,1.7788289717172265,2.2513214912457364,0.05587022569444444,0.04254619450867821,0.06919425688021068,0.054117838541666664,0.028081938083320615,0.08015373900001271,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,349f5689b882c80cd7d4168bee4e3488eb417d492f37a820492011b65788712e,8dc4863817b71eed7e1eb634fe97c126922586b4f28037b98034d79e943972de,e8de42322f6017fde40aba5710fcf005635adede
