view,family,source_tier,metric,budget_mode,budget_key,topology_id,sparsity_bin,pair_reuse_bin,instance_count,uncertainty_unit_count,help_count,little_effect_count,hurt_count,help_fraction,little_effect_fraction,hurt_fraction,mean_effect,effect_ci95_low,effect_ci95_high,mean_canonical_cubic_sparsity,mean_pair_reuse_score,status,config_hash,manifest_hash,analysis_config_hash,code_commit
family,cubic_spin_glass,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,intermediate,3,3,0,3,0,0.0,1.0,0.0,-0.041615328579204136,-0.15086091749794583,0.06763026033953756,0.3,0.35185185185185186,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,cubic_spin_glass,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,intermediate,intermediate,1,1,0,1,0,0.0,1.0,0.0,-0.00783865939834442,-0.00783865939834442,-0.00783865939834442,0.14285714285714285,0.33333333333333337,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,high,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.5629629629629629,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,intermediate,high,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.09110955769618496,-0.003327908654559994,0.1855470240469299,0.12022765246449456,0.5578027465667915,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,6,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.07545605306799337,-0.07243781094527367,0.2233499170812604,0.12600108225108225,0.38536155202821876,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.28787878787878785,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,low,intermediate,5,5,3,2,0,0.6,0.4,0.0,0.354090817294296,0.06708722731250855,0.6410944072760834,0.05084130781499202,0.3360163358147229,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,low,low,2,2,1,1,0,0.5,0.5,0.0,0.22136222910216716,-0.21250773993808045,0.6552321981424147,0.051634768740031894,0.2736111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,high,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.5629629629629629,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,4,4,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14042207792207792,0.3677248677248678,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,device_sparse_v1,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.28787878787878785,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,high,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.5629629629629629,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,high,3,3,0,3,0,0.0,1.0,0.0,0.017497273566678254,-0.0019521237575002605,0.036946670890856764,0.12022765246449456,0.5578027465667915,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,6,6,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.04320987654320988,-0.0414814814814815,0.12790123456790126,0.12600108225108225,0.38536155202821876,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.28787878787878785,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,intermediate,5,5,3,2,0,0.6,0.4,0.0,0.19234933912036406,0.03506894768493307,0.34962973055579505,0.05084130781499202,0.3360163358147229,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,all_to_all_reference,low,low,2,2,1,1,0,0.5,0.5,0.0,0.15434083601286175,-0.14816720257234728,0.4568488745980708,0.051634768740031894,0.2736111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,high,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.5629629629629629,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,4,4,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14042207792207792,0.3677248677248678,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,compiled_two_qubit_gates,not_applicable,not_applicable,device_sparse_v1,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.28787878787878785,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,high,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.5629629629629629,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,high,3,3,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12022765246449456,0.5578027465667915,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,6,6,0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12600108225108225,0.38536155202821876,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.28787878787878785,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,intermediate,5,5,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.05084130781499202,0.3360163358147229,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,all_to_all_reference,low,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.051634768740031894,0.2736111111111111,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,high,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.5629629629629629,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,intermediate,intermediate,4,4,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14042207792207792,0.3677248677248678,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,compilation,routing_overhead,not_applicable,not_applicable,device_sparse_v1,intermediate,low,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.28787878787878785,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,high,3,3,0,3,0,0.0,1.0,0.0,-0.09483670982717148,-0.2807166610884276,0.09104324143408464,0.75,0.6524064171122994,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,intermediate,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.38888888888888884,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,0.14884473918367291,0.14884473918367291,0.14884473918367291,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,intermediate,intermediate,2,2,0,2,0,0.0,1.0,0.0,0.7092242397034562,0.7020958656581804,0.7163526137487319,0.10833333333333334,0.36363636363636365,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,high,3,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,-0.22615568088328775,-0.9184623238627264,0.4661509620961509,0.75,0.6524064171122994,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,intermediate,1,1,0,0,1,0.0,0.0,1.0,-1.9684449508396427,-1.9684449508396427,-1.9684449508396427,0.21428571428571427,0.38888888888888884,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,0.5397937888906751,0.5397937888906751,0.5397937888906751,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,intermediate,intermediate,2,2,0,2,0,0.0,1.0,0.0,-0.39763462877723227,-0.9691734275360109,0.17390416998154629,0.10833333333333334,0.36363636363636365,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,high,3,3,0,3,0,0.0,1.0,0.0,1.4889163442201454,0.2582250875466048,2.719607600893686,0.75,0.6524064171122994,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,intermediate,1,1,0,1,0,0.0,1.0,0.0,1.2985998323834267,1.2985998323834267,1.2985998323834267,0.21428571428571427,0.38888888888888884,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,-0.1554490530473247,-0.1554490530473247,-0.1554490530473247,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,intermediate,intermediate,2,2,0,0,2,0.0,0.0,1.0,-0.5551521069173656,-0.9159378265030838,-0.19436638733164746,0.10833333333333334,0.36363636363636365,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,high,3,3,0,3,0,0.0,1.0,0.0,0.4224657002217882,-1.2022118204611718,2.047143220904748,0.75,0.6524064171122994,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,intermediate,1,1,0,1,0,0.0,1.0,0.0,3.280162448016943,3.280162448016943,3.280162448016943,0.21428571428571427,0.38888888888888884,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,high,low,1,1,0,1,0,0.0,1.0,0.0,-0.32199695882292323,-0.32199695882292323,-0.32199695882292323,0.3,0.2777777777777778,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
family,max3sat,qaoa,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,intermediate,intermediate,2,2,0,0,2,0.0,0.0,1.0,-1.0079537055257553,-1.9804109733037474,-0.03549643774776301,0.10833333333333334,0.36363636363636365,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,high,high,3,2,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4491341991341991,0.6633487654320988,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,high,intermediate,2,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.47916666666666663,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,intermediate,high,4,2,2,2,0,0.5,0.5,0.0,0.04555477884809248,-0.04373258769416879,0.13484214539035375,0.1187421679197995,0.5485603932584269,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,intermediate,intermediate,9,2,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.037728026533996685,-0.03621890547263682,0.1116749585406302,0.12469336219336219,0.39753270135214586,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,intermediate,low,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.2481060606060606,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
combined_family_balanced,combined,compilation,compiled_two_qubit_depth,not_applicable,not_applicable,all_to_all_reference,low,high,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.5166666666666666,pass,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,f4b9fa0c713f949b9d70ba2d139928af9b5debb4
