instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,n_qubits,retained_cubic,quadratic_couplings,M_max,coefficient_dynamic_range,topology_id,topology_capacity,transpiler_seed,two_qubit_gates,two_qubit_depth,swap_count,swap_count_method,routing_overhead,compile_runtime_sec,status,failure_kind,failure_message,compiler_protocol_id,qiskit_version,config_hash,manifest_hash,code_commit
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,device_sparse_v1,12,2026082721,,,,not_applicable_width_infeasible,,0.0,infeasible_width_exceeds_topology,expected_capacity_failure,logical width 14 exceeds device_sparse_v1 capacity 12,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,all_to_all_reference,unbounded_compilation_tier_logical_reference,2026082722,400,253,0,reference_definition,0,0.0028829999937443063,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,device_sparse_v1,12,2026082722,,,,not_applicable_width_infeasible,,0.0,infeasible_width_exceeds_topology,expected_capacity_failure,logical width 14 exceeds device_sparse_v1 capacity 12,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,all_to_all_reference,unbounded_compilation_tier_logical_reference,2026082723,400,253,0,reference_definition,0,0.0034549999982118607,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,device_sparse_v1,12,2026082723,,,,not_applicable_width_infeasible,,0.0,infeasible_width_exceeds_topology,expected_capacity_failure,logical width 14 exceeds device_sparse_v1 capacity 12,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,all_to_all_reference,unbounded_compilation_tier_logical_reference,2026082724,400,253,0,reference_definition,0,0.0038169999897945672,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,device_sparse_v1,12,2026082724,,,,not_applicable_width_infeasible,,0.0,infeasible_width_exceeds_topology,expected_capacity_failure,logical width 14 exceeds device_sparse_v1 capacity 12,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,all_to_all_reference,unbounded_compilation_tier_logical_reference,2026082725,400,253,0,reference_definition,0,0.004094699994311668,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082711,design_a9c5baac04cda64583f0,12,2,14,64,53,12.0,289.0,device_sparse_v1,12,2026082725,,,,not_applicable_width_infeasible,,0.0,infeasible_width_exceeds_topology,expected_capacity_failure,logical width 14 exceeds device_sparse_v1 capacity 12,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,max3sat,train,matched_random_selective,2026082712,design_f4a1249ac1f8d4ef321f,12,2,14,64,54,9.0,291.0,all_to_all_reference,unbounded_compilation_tier_logical_reference,2026082721,400,255,0,reference_definition,0,0.005339499999536201,pass,,,compiler_d2b3b8844e9b97c1d3d3fd40,2.4.2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,351ff6c8d50284fe82f06169bd7020280735c337
