instance_id,family,split,representation,random_rep_seed,design_id,n_original,n_aux,budget_mode,budget_key,p,compiled_2q_budget,compiled_2q_gates_per_layer,actual_2q_gates,warm_start_policy,pair_closure,relaxation_method,relaxation_status,relaxation_objective,marginal_set_sha256,mean_abs_original_margin,weak_signal_flag,optimizer,optimizer_seed,restart_id,evaluation_budget,evaluations,shots,circuit_seed,measurement_seed,initial_parameters_sha256,optimized_parameters_json,original_objective_mean,original_objective_best,optimum_hit_rate,encoded_energy_mean,auxiliary_inconsistency_rate,statevector_norm,optimizer_runtime_sec,optimizer_terminated_early,optimizer_message,initialization_seed,objective_scoring,encoded_energy_role,status,failure_kind,failure_message,config_hash,manifest_hash,e3_summary_hash,code_commit
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p1,1,,154,154,original_and_auxiliary_variables,independence_mu_product_ablation,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,ba23b77350e00715f1bb39456986dbe98d6618a75be29e3993bb3c0fb9758124,"[1.3451828312538343,2.2777422738156154]",-0.23060750165944116,-12.0,0.0015682367500033081,11.607440612813065,0.7480125894530507,1.0,0.05086029996164143,True,Return from COBYLA because the trust region radius reaches its lower bound.,11117403067105419807,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p1,1,,154,154,original_and_auxiliary_variables,independence_mu_product_ablation,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082733,2,60,60,0,2026082743,2026082753,9840faadda35d0f9efab4d9e03f9dc20cadd7465da3cd89054d116c36f263b23,"[5.992448184402959,1.8464072274358498]",-1.429987248884598,-12.0,0.0014630943761507198,10.89626199912814,0.734927985210797,0.9999999999999992,0.040353799995500594,True,Return from COBYLA because the trust region radius reaches its lower bound.,6542622213226994152,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,cold_start,not_applicable,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,ed20e9a0b326824d9512eb9517fd42ec6da6c40e94c9855948bd02a2007ba88c,"[4.827341564816996,4.516300428482629,2.3610167849649604,1.2556498917058683]",-2.415991735768463,-12.0,0.011539538848685157,6.707022546709968,0.6764920565040148,1.0000000000000009,0.07047639996744692,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,16904594713828325475,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,cold_start,not_applicable,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,f153c3fee9da497e4299d657eacb9595bb1976889d5fa59541056a48203dbe43,"[6.186598294268771,0.33004901067370473,2.8495318569354944,1.7867705691626377]",-3.6676649152537597,-12.0,0.006363608397561263,16.837584125204067,0.8795215068097418,0.9999999999999999,0.06589999998686835,True,Return from COBYLA because the trust region radius reaches its lower bound.,15293622358912945522,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,cold_start,not_applicable,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082733,2,60,60,0,2026082743,2026082753,0184002d9ce7837e30ff8994d29cf6139d9a9ba1f449b6d020440d0677bccb11,"[6.554812597350189,5.74547615095172,0.22475711210512142,1.3593990257338513]",-3.6678046882704294,-12.0,0.013645873667036101,8.072920864624113,0.6863466856613358,0.9999999999999982,0.06872219999786466,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,185628450269476711,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,ed20e9a0b326824d9512eb9517fd42ec6da6c40e94c9855948bd02a2007ba88c,"[3.807854188004708,4.3543345708558245,1.4814415467345896,1.0844485301500055]",-0.282069241785605,-12.0,0.00254415984538843,11.729760329610343,0.7613205318840731,0.9999999999999998,0.07507160003297031,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,16904594713828325475,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,f153c3fee9da497e4299d657eacb9595bb1976889d5fa59541056a48203dbe43,"[4.74054769939878,1.2691865002035632,3.5087406208591463,1.7870594912860571]",-1.8151640600373748,-12.0,0.003100164923761646,9.663526658505553,0.6787341982784691,1.0000000000000016,0.07642729999497533,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,15293622358912945522,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,original_variables_only,auxiliary_cold_half,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082733,2,60,60,0,2026082743,2026082753,0184002d9ce7837e30ff8994d29cf6139d9a9ba1f449b6d020440d0677bccb11,"[6.698744150107565,6.122757334523499,0.1438675533958551,0.26906302006725724]",-2.840771239764923,-12.0,0.015253929201923972,8.959985553497532,0.7345454201742134,0.9999999999999999,0.07215009996434674,True,Return from COBYLA because the trust region radius reaches its lower bound.,185628450269476711,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082731,0,60,60,0,2026082741,2026082751,ed20e9a0b326824d9512eb9517fd42ec6da6c40e94c9855948bd02a2007ba88c,"[4.153683058398885,4.419229839260521,1.299050992736678,1.2898484124072647]",-0.5599001316200621,-12.0,0.0030779768450784643,11.123071963825272,0.7191969659287061,1.0000000000000004,0.07551039999816567,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,16904594713828325475,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_501f35a009a21e9de0aa7d7e1152c81055124638309d34e6deea1da6e535c2cd,cubic_spin_glass,test,selective,,design_0250ad4b9b8c054560cf,10,2,equal_layer,equal_layer_p2,2,,154,308,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,SA_RLT_level_2,optimal_primary_then_deterministic_secondary,-34.666666665666675,9e1e2f922618ad36319e448ba1836e39117f3b8b8f57f9672f35914c05b3cf06,0.16666666656666812,False,COBYLA,2026082732,1,60,60,0,2026082742,2026082752,f153c3fee9da497e4299d657eacb9595bb1976889d5fa59541056a48203dbe43,"[4.689926466353718,1.272570470418698,3.134782760219629,2.8038173288288166]",-2.39017233992438,-12.0,0.0108013154717872,7.7338494666070146,0.6664355746837158,0.9999999999999988,0.0724482000223361,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,15293622358912945522,original_family_objective_projected_from_statevector,diagnostic_only,pass,,,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,e17a4947bfae917f7a3482e3876c60a44b8dd1833d59508413d06fd3e92cedbd,not_applicable_new_addendum,5bdec984a409335ca07aa5bec867f3c5fee9cf14
