instance_id,family,source_tier,split,comparison,metric,budget_mode,budget_key,topology_id,canonical_cubic_sparsity,sparsity_bin,pair_reuse_score,pair_reuse_bin,sign_balance_diagnostic,n_original_diagnostic,selected_observation_count,control_observation_count,paired_observation_count,selected_mean,control_mean,effect,effect_ci95_low,effect_ci95_high,effect_tolerance,classification,uncertainty_rule,status,failure_kind,config_hash,manifest_hash,analysis_config_hash,code_commit
inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.3,high,0.33333333333333337,intermediate,0.3333333333333333,6,3,15,3,-2.326790324301376,-2.2625297063985905,0.010710102983797537,-0.01945913184980272,0.0408793378173978,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.6,high,0.6111111111111112,high,0.4166666666666667,6,3,15,3,-1.2071074379041273,-2.0757985165935753,-0.0868691078689448,-0.15864914675190922,-0.015089068985980406,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.6,high,0.6111111111111112,high,0.4166666666666667,6,3,15,3,-2.808322926385511,-3.28183908938447,-0.04735161629989599,-0.255858322559455,0.16115508995966304,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.6,high,0.6111111111111112,high,0.4166666666666667,6,3,15,3,-1.667957948180846,-2.1330623292373576,-0.04651043810565119,-0.20022071560658833,0.10719983939528593,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.6,high,0.6111111111111112,high,0.4166666666666667,6,3,15,3,-2.3218039259393253,-2.4106989675933845,-0.00888950416540592,-0.058768484730870055,0.04098947640005822,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.3,high,0.33333333333333337,intermediate,0.5,6,3,15,3,-2.6843826683187455,-2.4281897656796128,0.06404822565978315,-0.014330756205702108,0.14242720752526838,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.3,high,0.33333333333333337,intermediate,0.5,6,3,15,3,-2.025232158327501,-2.094121710995398,-0.017222388166974228,-0.2723186721032297,0.23787389576928122,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.3,high,0.33333333333333337,intermediate,0.5,6,3,15,3,-1.4151762403865913,-1.7793992098756497,-0.09105574237226456,-0.30888214497957905,0.12677066023504996,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.3,high,0.33333333333333337,intermediate,0.5,6,3,15,3,-2.321232544195468,-2.2513682696812487,0.01746606862855486,-0.038272970332929396,0.07320510759003912,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.2857142857142857,high,0.5,high,0.4375,8,3,15,3,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.0,0.0,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.2857142857142857,high,0.5,high,0.4375,8,3,15,3,-0.4411539371966313,-1.2472250623998442,-0.08060711252032127,-0.10302031624028213,-0.058193908800360405,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.2857142857142857,high,0.5,high,0.4375,8,3,15,3,-1.1192037275472553,-1.14387520194877,-0.002467147440151462,-0.03499842736076565,0.03006413248046273,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_afdec9931581f1401d0b64eac7696464cbd188be6cf8c292ebc7f1d853f0ce57,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.2857142857142857,high,0.5,high,0.4375,8,3,15,3,-0.7059093794561759,-1.3166336874834508,-0.061072430802727486,-0.11993643407803992,-0.002208427527415048,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,1.0,high,0.75,high,0.2,6,3,15,3,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,1.0,high,0.75,high,0.2,6,3,15,3,-1.2389150249454766,-0.8875393653633458,0.029281304965177574,-0.022809548803732402,0.08137215873408755,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,1.0,high,0.75,high,0.2,6,3,15,3,-1.0930192725639782,-0.6987743901587644,0.032853740200434495,-0.02853700986760426,0.09424449026847326,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,1.0,high,0.75,high,0.2,6,3,15,3,-1.7236940762179522,-0.9908151578093543,0.06107324320071652,-0.010812498220849377,0.13295898462228242,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.3,high,0.38888888888888884,intermediate,0.6666666666666666,6,3,15,3,-2.2855816212818376,-2.4761796470832294,-0.047649506450347934,-0.32842995455020185,0.23313094164950598,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.3,high,0.38888888888888884,intermediate,0.6666666666666666,6,3,15,3,-1.625150571485784,-2.3222402047049764,-0.17427240830479815,-0.3092229625683851,-0.03932185404121122,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.3,high,0.38888888888888884,intermediate,0.6666666666666666,6,3,15,3,-1.8851139755308808,-2.1053453022622213,-0.055057831682835144,-0.23839746784407745,0.12828180447840715,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.3,high,0.38888888888888884,intermediate,0.6666666666666666,6,3,15,3,-1.673989562477974,-2.286078191877833,-0.1530221573499648,-0.382481697434141,0.07643738273421141,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.625,8,3,15,3,-3.5328343077409072,-3.2099503109842713,0.040360499594579435,-0.01423804681565894,0.0949590460048178,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.625,8,3,15,3,-2.6329670070826663,-2.9763432647069625,-0.042922032203037065,-0.1694567209004991,0.08361265649442498,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.625,8,3,15,3,-2.716163893113196,-2.444469773339958,0.0339617649716548,-0.038031335515346175,0.10595486545865576,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.14285714285714285,intermediate,0.33333333333333337,intermediate,0.625,8,3,15,3,-2.693993967030849,-2.7567032422176045,-0.00783865939834442,-0.12272185576683123,0.10704453697014238,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.09166666666666666,intermediate,0.3939393939393939,intermediate,0.45454545454545453,10,3,15,3,7.6095486529316565,8.49515149291666,0.8856028399850041,-0.07048928267439347,1.8416949626444017,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.09166666666666666,intermediate,0.3939393939393939,intermediate,0.45454545454545453,10,3,15,3,7.650741416841697,6.925470635529959,-0.7252707813117375,-1.694851179221363,0.24430961659788797,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.09166666666666666,intermediate,0.3939393939393939,intermediate,0.45454545454545453,10,3,15,3,7.706515318830019,7.212293667218174,-0.49422165161184584,-0.5656487159480634,-0.4227945872756282,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.09166666666666666,intermediate,0.3939393939393939,intermediate,0.45454545454545453,10,3,15,3,7.254505896777348,6.051441524426388,-1.2030643723509613,-1.5791564601477233,-0.8269722845541994,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.21428571428571427,high,0.38888888888888884,intermediate,0.3333333333333333,8,3,15,3,16.72403378102588,18.375,1.6509662189741203,0.374161158706527,2.9277712792417137,0.01,help,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.21428571428571427,high,0.38888888888888884,intermediate,0.3333333333333333,8,3,15,3,16.29069652128396,17.283437813447975,0.9927412921640156,-0.23069391058639843,2.21617649491443,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.21428571428571427,high,0.38888888888888884,intermediate,0.3333333333333333,8,3,15,3,17.927971370417712,16.99387657458648,-0.9340947958312308,-1.5745655334365223,-0.2936240582259393,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.21428571428571427,high,0.38888888888888884,intermediate,0.3333333333333333,8,3,15,3,17.724992923456124,16.250749649877147,-1.474243273578977,-1.792915691636566,-1.155570855521388,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_128,device_sparse_v1,0.85,high,0.7058823529411764,high,0.4117647058823529,6,3,15,3,13.25,13.25,0.0,0.0,0.0,0.01,little_effect,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_compiled_two_qubit_gates,equal_2q_budget_256,device_sparse_v1,0.85,high,0.7058823529411764,high,0.4117647058823529,6,3,15,3,13.020671535946692,12.677633942744968,-0.3430375932017237,-0.6015669802695536,-0.08450820613389382,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p1,device_sparse_v1,0.85,high,0.7058823529411764,high,0.4117647058823529,6,3,15,3,13.000424109396022,12.45625155168626,-0.5441725577097595,-1.0670245780730407,-0.021320537346478208,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,max3sat,qaoa,test,selective_vs_matched_random_selective,qaoa_original_objective,equal_layer,equal_layer_p2,device_sparse_v1,0.85,high,0.7058823529411764,high,0.4117647058823529,6,3,15,3,12.907646933068442,12.36443804741274,-0.543208885655701,-0.6578809188462038,-0.4285368524651983,0.01,hurt,paired_normal_interval_by_restart,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,749d39f68d29d796da0060f6c180c3306254979e
