instance_id,family,representation,random_rep_seed,design_id,n_original,n_aux,n_qubits,topology_id,transpiler_seed_count,compiled_2q_gates_by_seed_json,compiled_2q_gates_per_layer,config_hash,manifest_hash,code_commit
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,all_native,,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,fully_quadratized,,design_daf7e8f34bc347fb050a,6,3,9,device_sparse_v1,5,"[66,60,61,57,66]",61,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,selective,,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082711,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082712,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082713,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082714,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_f464a6017aeb643faf87ab97342075e0e3183e3dbc6b4c602ebe7274fdf6ba78,cubic_spin_glass,matched_random_selective,2026082715,design_abc223721d7e256793a8,6,0,6,device_sparse_v1,5,"[26,26,29,26,29]",26,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,all_native,,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,fully_quadratized,,design_fdf706b8e2f8e2c0aac4,8,2,10,device_sparse_v1,5,"[90,88,79,94,87]",88,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,selective,,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082711,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082712,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082713,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082714,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_fb5096b47436e44ba8bef4d03307537a82350020c40b1ec2439a544f1ab23349,cubic_spin_glass,matched_random_selective,2026082715,design_574fee1a0aba0d9a42e3,8,0,8,device_sparse_v1,5,"[40,42,39,40,45]",40,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
