family,representation,budget_mode,budget_value,p_min,p_max,instance_count,run_count,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_difference_vs_native_mean,paired_difference_vs_native_ci95_low,paired_difference_vs_native_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,encoded_energy_mean,auxiliary_inconsistency_rate_mean,status,config_hash,manifest_hash,code_commit
cubic_spin_glass,matched_random_selective,equal_layer,1,1,1,7,105,-1.7425254231124647,-2.1960370359742436,-1.2890138102506856,0.6049565191392431,-0.32281150375488576,1.532724542033372,0.12670325459089946,0.015229464145851343,0.23817704503594755,6.864931491328511,0.2519783293239815,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
cubic_spin_glass,matched_random_selective,equal_layer,2,2,2,7,105,-2.039261031865924,-2.51069779362698,-1.5678242701048677,0.5811089260255008,-0.6136809752234419,1.7758988272744434,0.1494521616260711,0.01982570405026915,0.27907861920187305,6.014414382828555,0.24555906577037545,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,128,0,4,7,21,-1.7514066332243912,-2.772455466264227,-0.730357800184555,0.797972796953383,-0.3373845724298661,1.933330166336632,0.1593300204140641,0.002535048452293215,0.316124992375835,7.0343076524898915,0.24999999999999997,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
cubic_spin_glass,selective,equal_compiled_two_qubit_gates,256,1,9,7,21,-1.7716240993234558,-2.374715370684842,-1.1685328279620695,1.169305606892408,0.030366537973149477,2.3082446758116664,0.14534642337662082,0.02703770723072864,0.263655139522513,8.218091666797804,0.2543464359211328,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
cubic_spin_glass,selective,equal_layer,1,1,1,7,21,-1.5840392562107923,-2.013779440434061,-1.1542990719875235,0.7634426860409155,-0.036346808918013784,1.5632321809998446,0.11060050764558385,0.011368459776023104,0.2098325555151446,7.743580080119777,0.2568542569523063,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
cubic_spin_glass,selective,equal_layer,2,2,2,7,21,-1.9667733970884458,-2.458612151965951,-1.4749346422109406,0.6535965608029788,-0.4216932293372493,1.7288863509432069,0.14075605373694147,0.027065155678818495,0.25444695179506444,6.378312112976461,0.2516565540615469,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,all_native,equal_compiled_two_qubit_gates,128,0,1,7,21,9.858165168373855,5.753866128917285,13.962464207830426,0.0,0.0,0.0,0.09251603872728645,0.030630132382662892,0.15440194507191002,9.858165168373855,0.0,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,all_native,equal_compiled_two_qubit_gates,256,1,3,7,21,7.9151176448508895,4.469434499386397,11.360800790315382,0.0,0.0,0.0,0.1355891511921173,0.04041573047498909,0.23076257190924554,7.9151176448508895,0.0,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,all_native,equal_layer,1,1,1,7,21,8.12893920258095,4.4142918622730445,11.843586542888856,0.0,0.0,0.0,0.13907263233029815,0.054749475536512326,0.22339578912408398,8.12893920258095,0.0,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
max3sat,all_native,equal_layer,2,2,2,7,21,7.937628494903246,4.56345968239804,11.311797307408451,0.0,0.0,0.0,0.14482307033289993,0.06558386251107541,0.22406227815472446,7.937628494903246,0.0,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,22e05ea2e1684256cfcefc889a4c658b5530de8a
