family,instance_id,n_design_draws,representation,routing_overhead,swap_count,topology_id,two_qubit_depth,two_qubit_gates
cubic_spin_glass,inst_f37842a047e83492990313eec01ec5d49bc57873228193dd2f82f533032af864,5,matched_random_selective,0.0,0.0,all_to_all_reference,93.0,128.0
cubic_spin_glass,inst_f37842a047e83492990313eec01ec5d49bc57873228193dd2f82f533032af864,1,selective,0.0,0.0,all_to_all_reference,93.0,128.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,1,all_native,0.0,0.0,all_to_all_reference,207.0,256.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,1,fully_quadratized,0.0,0.0,all_to_all_reference,82.0,386.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,5,matched_random_selective,0.0,0.0,all_to_all_reference,193.6,299.2
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,1,selective,0.0,0.0,all_to_all_reference,155.0,292.0
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,1,all_native,0.0,0.0,all_to_all_reference,257.0,320.0
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,1,fully_quadratized,0.0,0.0,all_to_all_reference,80.0,376.0
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,5,matched_random_selective,0.0,0.0,all_to_all_reference,254.8,354.4
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,1,selective,0.0,0.0,all_to_all_reference,174.0,354.0
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,1,all_native,0.0,0.0,all_to_all_reference,70.0,128.0
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,1,fully_quadratized,0.0,0.0,all_to_all_reference,64.0,274.0
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,5,matched_random_selective,0.0,0.0,all_to_all_reference,70.0,128.0
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,1,selective,0.0,0.0,all_to_all_reference,70.0,128.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,1,all_native,0.0,0.0,all_to_all_reference,57.0,64.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,1,fully_quadratized,0.0,0.0,all_to_all_reference,34.0,102.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,5,matched_random_selective,0.0,0.0,all_to_all_reference,57.0,64.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,1,selective,0.0,0.0,all_to_all_reference,57.0,64.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,1,all_native,0.0,0.0,all_to_all_reference,261.0,398.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,1,fully_quadratized,0.0,0.0,all_to_all_reference,70.0,328.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,5,matched_random_selective,0.0,0.0,all_to_all_reference,168.6,403.6
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,1,selective,0.0,0.0,all_to_all_reference,115.0,368.0
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,1,all_native,0.0,0.0,all_to_all_reference,49.0,66.0
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,1,fully_quadratized,0.0,0.0,all_to_all_reference,30.0,56.0
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,5,matched_random_selective,0.0,0.0,all_to_all_reference,41.8,67.6
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,1,selective,0.0,0.0,all_to_all_reference,28.0,56.0
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,1,all_native,0.0,0.0,all_to_all_reference,284.0,564.0
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,1,fully_quadratized,0.0,0.0,all_to_all_reference,88.0,484.0
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,5,matched_random_selective,0.0,0.0,all_to_all_reference,213.4,595.2
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,1,selective,0.0,0.0,all_to_all_reference,120.0,506.0
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,1,all_native,0.0,0.0,all_to_all_reference,60.0,86.0
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,1,fully_quadratized,0.0,0.0,all_to_all_reference,26.0,74.0
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,5,matched_random_selective,0.0,0.0,all_to_all_reference,50.6,90.8
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,1,selective,0.0,0.0,all_to_all_reference,36.0,80.0
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,1,all_native,0.0,0.0,all_to_all_reference,38.0,62.0
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,1,fully_quadratized,0.0,0.0,all_to_all_reference,26.0,54.0
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,5,matched_random_selective,0.0,0.0,all_to_all_reference,34.8,63.6
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,1,selective,0.0,0.0,all_to_all_reference,28.0,60.0
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,1,all_native,0.0,0.0,all_to_all_reference,99.0,174.0
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,1,fully_quadratized,0.0,0.0,all_to_all_reference,44.0,112.0
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,5,matched_random_selective,0.0,0.0,all_to_all_reference,91.6,176.8
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,1,selective,0.0,0.0,all_to_all_reference,40.0,124.0
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,1,all_native,0.0,0.0,all_to_all_reference,172.0,276.0
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,1,fully_quadratized,0.0,0.0,all_to_all_reference,58.0,232.0
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,5,matched_random_selective,0.0,0.0,all_to_all_reference,131.0,292.0
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,1,selective,0.0,0.0,all_to_all_reference,88.0,260.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,1,all_native,0.0,0.0,all_to_all_reference,96.0,182.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,1,fully_quadratized,0.0,0.0,all_to_all_reference,46.0,138.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,5,matched_random_selective,0.0,0.0,all_to_all_reference,92.4,183.2
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,1,selective,0.0,0.0,all_to_all_reference,50.0,140.0
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,1,all_native,0.0,0.0,all_to_all_reference,85.0,152.0
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,1,fully_quadratized,0.0,0.0,all_to_all_reference,42.0,144.0
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,5,matched_random_selective,0.0,0.0,all_to_all_reference,71.8,160.0
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,1,selective,0.0,0.0,all_to_all_reference,54.0,144.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,1,all_native,0.0,0.0,all_to_all_reference,166.0,254.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,1,fully_quadratized,0.0,0.0,all_to_all_reference,58.0,176.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,5,matched_random_selective,0.0,0.0,all_to_all_reference,162.4,259.2
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,1,selective,0.0,0.0,all_to_all_reference,58.0,172.0
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,1,all_native,0.0,0.0,all_to_all_reference,106.0,138.0
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,1,fully_quadratized,0.0,0.0,all_to_all_reference,42.0,98.0
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,5,matched_random_selective,0.0,0.0,all_to_all_reference,99.6,141.2
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,1,selective,0.0,0.0,all_to_all_reference,44.0,102.0
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,1,all_native,0.0,0.0,all_to_all_reference,149.0,332.0
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,1,fully_quadratized,0.0,0.0,all_to_all_reference,54.0,278.0
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,5,matched_random_selective,0.0,0.0,all_to_all_reference,114.6,344.4
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,1,selective,0.0,0.0,all_to_all_reference,68.0,298.0
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,1,all_native,0.0,0.0,all_to_all_reference,135.0,258.0
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,1,fully_quadratized,0.0,0.0,all_to_all_reference,54.0,220.0
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,5,matched_random_selective,0.0,0.0,all_to_all_reference,101.6,264.4
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,1,selective,0.0,0.0,all_to_all_reference,59.0,238.0
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,1,all_native,0.0,0.0,all_to_all_reference,155.0,242.0
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,1,fully_quadratized,0.0,0.0,all_to_all_reference,56.0,180.0
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,5,matched_random_selective,0.0,0.0,all_to_all_reference,151.4,245.2
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,1,selective,0.0,0.0,all_to_all_reference,64.0,188.0
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,1,all_native,0.0,0.0,all_to_all_reference,46.0,66.0
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,1,fully_quadratized,0.0,0.0,all_to_all_reference,28.0,60.0
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,5,matched_random_selective,0.0,0.0,all_to_all_reference,42.0,66.8
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,1,selective,0.0,0.0,all_to_all_reference,29.0,60.0
max3sat,inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,1,all_native,0.0,0.0,all_to_all_reference,262.0,422.0
max3sat,inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,1,fully_quadratized,0.0,0.0,all_to_all_reference,76.0,374.0
max3sat,inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,5,matched_random_selective,0.0,0.0,all_to_all_reference,168.8,446.4
max3sat,inst_2e816cce0a2319003b1016e03a990097cba6aa784390cb4cad82f3363dce05c1,1,selective,0.0,0.0,all_to_all_reference,89.0,380.0
max3sat,inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,1,all_native,0.0,0.0,all_to_all_reference,90.0,140.0
max3sat,inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,1,fully_quadratized,0.0,0.0,all_to_all_reference,46.0,102.0
max3sat,inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,5,matched_random_selective,0.0,0.0,all_to_all_reference,80.4,140.4
max3sat,inst_2f15d2f234c8f1df4c005ad0920e30245530206ef3ff58661a368393a9143cfb,1,selective,0.0,0.0,all_to_all_reference,44.0,102.0
max3sat,inst_31e7ab3ba7da728558cbbe0bd81fc3184ec0cb15f0d2b97364cc4ec16800c671,1,all_native,0.0,0.0,all_to_all_reference,193.0,410.0
max3sat,inst_31e7ab3ba7da728558cbbe0bd81fc3184ec0cb15f0d2b97364cc4ec16800c671,1,fully_quadratized,0.0,0.0,all_to_all_reference,72.0,360.0
max3sat,inst_31e7ab3ba7da728558cbbe0bd81fc3184ec0cb15f0d2b97364cc4ec16800c671,5,matched_random_selective,0.0,0.0,all_to_all_reference,157.0,426.0
max3sat,inst_31e7ab3ba7da728558cbbe0bd81fc3184ec0cb15f0d2b97364cc4ec16800c671,1,selective,0.0,0.0,all_to_all_reference,91.0,376.0
max3sat,inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,1,all_native,0.0,0.0,all_to_all_reference,57.0,78.0
max3sat,inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,1,fully_quadratized,0.0,0.0,all_to_all_reference,30.0,58.0
max3sat,inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,5,matched_random_selective,0.0,0.0,all_to_all_reference,52.8,81.6
max3sat,inst_351b2f1044631455ab325f3efabb01e0e041402aa854cb63ffe41759af6edb31,1,selective,0.0,0.0,all_to_all_reference,32.0,64.0
max3sat,inst_383684e2b457379b22ad997ff9ba9dd2a89f56020635a4f5957cd64397e30d27,1,all_native,0.0,0.0,all_to_all_reference,164.0,292.0
max3sat,inst_383684e2b457379b22ad997ff9ba9dd2a89f56020635a4f5957cd64397e30d27,1,fully_quadratized,0.0,0.0,all_to_all_reference,58.0,238.0
max3sat,inst_383684e2b457379b22ad997ff9ba9dd2a89f56020635a4f5957cd64397e30d27,5,matched_random_selective,0.0,0.0,all_to_all_reference,124.6,292.0
max3sat,inst_383684e2b457379b22ad997ff9ba9dd2a89f56020635a4f5957cd64397e30d27,1,selective,0.0,0.0,all_to_all_reference,82.0,260.0
max3sat,inst_389e9c8eec6e70d1760446aec874ba73c33d282a4aafd97bdf661c4173973bd4,1,all_native,0.0,0.0,all_to_all_reference,78.0,140.0
max3sat,inst_389e9c8eec6e70d1760446aec874ba73c33d282a4aafd97bdf661c4173973bd4,1,fully_quadratized,0.0,0.0,all_to_all_reference,36.0,106.0
max3sat,inst_389e9c8eec6e70d1760446aec874ba73c33d282a4aafd97bdf661c4173973bd4,5,matched_random_selective,0.0,0.0,all_to_all_reference,72.0,146.0
max3sat,inst_389e9c8eec6e70d1760446aec874ba73c33d282a4aafd97bdf661c4173973bd4,1,selective,0.0,0.0,all_to_all_reference,44.0,114.0
max3sat,inst_4292cef2fb4c9eb999019c1773bb594d1728cdf303bdeb10a83a3e7bef71dbf2,1,all_native,0.0,0.0,all_to_all_reference,105.0,156.0
max3sat,inst_4292cef2fb4c9eb999019c1773bb594d1728cdf303bdeb10a83a3e7bef71dbf2,1,fully_quadratized,0.0,0.0,all_to_all_reference,42.0,136.0
max3sat,inst_4292cef2fb4c9eb999019c1773bb594d1728cdf303bdeb10a83a3e7bef71dbf2,5,matched_random_selective,0.0,0.0,all_to_all_reference,78.8,158.0
max3sat,inst_4292cef2fb4c9eb999019c1773bb594d1728cdf303bdeb10a83a3e7bef71dbf2,1,selective,0.0,0.0,all_to_all_reference,55.0,150.0
max3sat,inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,1,all_native,0.0,0.0,all_to_all_reference,59.0,82.0
max3sat,inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,1,fully_quadratized,0.0,0.0,all_to_all_reference,28.0,60.0
max3sat,inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,5,matched_random_selective,0.0,0.0,all_to_all_reference,50.8,82.8
max3sat,inst_44d41ee19adf16187d2472123669bbf847d64335b452c13d07c64d022afdbd6a,1,selective,0.0,0.0,all_to_all_reference,34.0,66.0
max3sat,inst_44fe959f979ed41d00ed5d00c8ad559cb9fcc3a1f54352020e9bee9224ecc496,1,all_native,0.0,0.0,all_to_all_reference,66.0,124.0
max3sat,inst_44fe959f979ed41d00ed5d00c8ad559cb9fcc3a1f54352020e9bee9224ecc496,1,fully_quadratized,0.0,0.0,all_to_all_reference,40.0,78.0
max3sat,inst_44fe959f979ed41d00ed5d00c8ad559cb9fcc3a1f54352020e9bee9224ecc496,5,matched_random_selective,0.0,0.0,all_to_all_reference,64.6,123.6
max3sat,inst_44fe959f979ed41d00ed5d00c8ad559cb9fcc3a1f54352020e9bee9224ecc496,1,selective,0.0,0.0,all_to_all_reference,36.0,82.0
max3sat,inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,1,all_native,0.0,0.0,all_to_all_reference,53.0,74.0
max3sat,inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,1,fully_quadratized,0.0,0.0,all_to_all_reference,30.0,66.0
max3sat,inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,5,matched_random_selective,0.0,0.0,all_to_all_reference,48.6,78.4
max3sat,inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,1,selective,0.0,0.0,all_to_all_reference,28.0,66.0
max3sat,inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d,1,all_native,0.0,0.0,all_to_all_reference,307.0,544.0
max3sat,inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d,1,fully_quadratized,0.0,0.0,all_to_all_reference,90.0,466.0
max3sat,inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d,5,matched_random_selective,0.0,0.0,all_to_all_reference,224.8,566.8
max3sat,inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d,1,selective,0.0,0.0,all_to_all_reference,122.0,502.0
max3sat,inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c,1,all_native,0.0,0.0,all_to_all_reference,139.0,174.0
max3sat,inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c,1,fully_quadratized,0.0,0.0,all_to_all_reference,54.0,132.0
max3sat,inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c,5,matched_random_selective,0.0,0.0,all_to_all_reference,130.6,177.6
max3sat,inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c,1,selective,0.0,0.0,all_to_all_reference,58.0,144.0
max3sat,inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4,1,all_native,0.0,0.0,all_to_all_reference,128.0,170.0
max3sat,inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4,1,fully_quadratized,0.0,0.0,all_to_all_reference,44.0,104.0
max3sat,inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4,5,matched_random_selective,0.0,0.0,all_to_all_reference,114.8,172.8
max3sat,inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4,1,selective,0.0,0.0,all_to_all_reference,40.0,110.0
max3sat,inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e,1,all_native,0.0,0.0,all_to_all_reference,98.0,138.0
max3sat,inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e,1,fully_quadratized,0.0,0.0,all_to_all_reference,40.0,108.0
max3sat,inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e,5,matched_random_selective,0.0,0.0,all_to_all_reference,77.6,140.4
max3sat,inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e,1,selective,0.0,0.0,all_to_all_reference,54.0,126.0
max3sat,inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d,1,all_native,0.0,0.0,all_to_all_reference,359.0,586.0
max3sat,inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d,1,fully_quadratized,0.0,0.0,all_to_all_reference,92.0,486.0
max3sat,inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d,5,matched_random_selective,0.0,0.0,all_to_all_reference,261.0,586.0
max3sat,inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d,1,selective,0.0,0.0,all_to_all_reference,182.0,528.0
max3sat,inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b,1,all_native,0.0,0.0,all_to_all_reference,140.0,192.0
max3sat,inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b,1,fully_quadratized,0.0,0.0,all_to_all_reference,48.0,160.0
max3sat,inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b,5,matched_random_selective,0.0,0.0,all_to_all_reference,102.2,196.8
max3sat,inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b,1,selective,0.0,0.0,all_to_all_reference,65.0,176.0
max3sat,inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a,1,all_native,0.0,0.0,all_to_all_reference,137.0,186.0
max3sat,inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a,1,fully_quadratized,0.0,0.0,all_to_all_reference,58.0,112.0
max3sat,inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a,5,matched_random_selective,0.0,0.0,all_to_all_reference,127.0,191.2
max3sat,inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a,1,selective,0.0,0.0,all_to_all_reference,60.0,134.0
max3sat,inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490,1,all_native,0.0,0.0,all_to_all_reference,100.0,116.0
max3sat,inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490,1,fully_quadratized,0.0,0.0,all_to_all_reference,46.0,92.0
max3sat,inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490,5,matched_random_selective,0.0,0.0,all_to_all_reference,94.0,119.2
max3sat,inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490,1,selective,0.0,0.0,all_to_all_reference,50.0,92.0
max3sat,inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,1,all_native,0.0,0.0,all_to_all_reference,50.0,58.0
max3sat,inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,1,fully_quadratized,0.0,0.0,all_to_all_reference,22.0,48.0
max3sat,inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,5,matched_random_selective,0.0,0.0,all_to_all_reference,47.6,58.4
max3sat,inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,1,selective,0.0,0.0,all_to_all_reference,36.0,50.0
max3sat,inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b,1,all_native,0.0,0.0,all_to_all_reference,139.0,176.0
max3sat,inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b,1,fully_quadratized,0.0,0.0,all_to_all_reference,58.0,136.0
max3sat,inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b,5,matched_random_selective,0.0,0.0,all_to_all_reference,130.2,178.0
max3sat,inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b,1,selective,0.0,0.0,all_to_all_reference,68.0,146.0
max3sat,inst_5c8c712e1fd5638aad21aef795e3bed14481f8229fbaa95833e0226595749b66,1,all_native,0.0,0.0,all_to_all_reference,329.0,554.0
max3sat,inst_5c8c712e1fd5638aad21aef795e3bed14481f8229fbaa95833e0226595749b66,1,fully_quadratized,0.0,0.0,all_to_all_reference,88.0,450.0
max3sat,inst_5c8c712e1fd5638aad21aef795e3bed14481f8229fbaa95833e0226595749b66,5,matched_random_selective,0.0,0.0,all_to_all_reference,219.2,569.2
max3sat,inst_5c8c712e1fd5638aad21aef795e3bed14481f8229fbaa95833e0226595749b66,1,selective,0.0,0.0,all_to_all_reference,109.0,498.0
max3sat,inst_6483eb8d9af8fdd362f04ce3d7675db45d9e1a5927ecd5e5f48e37b58962cc09,1,all_native,0.0,0.0,all_to_all_reference,110.0,182.0
max3sat,inst_6483eb8d9af8fdd362f04ce3d7675db45d9e1a5927ecd5e5f48e37b58962cc09,1,fully_quadratized,0.0,0.0,all_to_all_reference,50.0,156.0
max3sat,inst_6483eb8d9af8fdd362f04ce3d7675db45d9e1a5927ecd5e5f48e37b58962cc09,5,matched_random_selective,0.0,0.0,all_to_all_reference,80.0,190.0
max3sat,inst_6483eb8d9af8fdd362f04ce3d7675db45d9e1a5927ecd5e5f48e37b58962cc09,1,selective,0.0,0.0,all_to_all_reference,52.0,164.0
