analysis_config_hash,budget_key,budget_mode,code_commit,config_hash,effect_ci95_high,effect_ci95_low,family,help_count,help_fraction,hurt_count,hurt_fraction,instance_count,little_effect_count,little_effect_fraction,manifest_hash,mean_canonical_cubic_sparsity,mean_effect,mean_pair_reuse_score,metric,pair_reuse_bin,source_tier,sparsity_bin,status,topology_id,uncertainty_unit_count,view
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.07017543859649122,0.0,0.5166666666666666,routing_overhead,high,compilation,low,pass,all_to_all_reference,1,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,3,3,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.024895572263993315,0.0,0.3152777777777778,routing_overhead,intermediate,compilation,low,pass,all_to_all_reference,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,5,5,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.029355206197311457,0.0,0.1522222222222222,routing_overhead,low,compilation,low,pass,all_to_all_reference,5,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.23641693900753452,0.041114734850158166,cubic_spin_glass,1,0.5,0,0.0,2,1,0.5,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.5714285714285714,0.13876583692884634,0.7135416666666666,routing_overhead,high,compilation,high,pass,device_sparse_v1,2,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,2,2,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.2857142857142857,0.0,0.47916666666666663,routing_overhead,intermediate,compilation,high,pass,device_sparse_v1,2,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.14285714285714285,0.0,0.33333333333333337,routing_overhead,intermediate,compilation,intermediate,pass,device_sparse_v1,1,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.14285714285714285,0.0,0.20833333333333337,routing_overhead,low,compilation,intermediate,pass,device_sparse_v1,1,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,not_applicable,not_applicable,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0,0.0,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,0.05454545454545454,0.0,0.19444444444444442,routing_overhead,low,compilation,low,pass,device_sparse_v1,1,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_2q_budget_128,equal_compiled_two_qubit_gates,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.08088222304419287,-0.09397258995798635,cubic_spin_glass,0,0.0,1,0.3333333333333333,3,2,0.6666666666666666,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.6285714285714286,-0.006545183456896739,0.6203703703703703,qaoa_original_objective,high,qaoa,high,pass,device_sparse_v1,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_2q_budget_128,equal_compiled_two_qubit_gates,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.06586926975503583,-0.06347445021471547,cubic_spin_glass,0,0.0,0,0.0,3,3,1.0,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.3,0.0011974097701601845,0.35185185185185186,qaoa_original_objective,intermediate,qaoa,high,pass,device_sparse_v1,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_2q_budget_128,equal_compiled_two_qubit_gates,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.040360499594579435,0.040360499594579435,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.14285714285714285,0.040360499594579435,0.33333333333333337,qaoa_original_objective,intermediate,qaoa,intermediate,pass,device_sparse_v1,1,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_2q_budget_256,equal_compiled_two_qubit_gates,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.02979506743171601,-0.0602638045043598,cubic_spin_glass,0,0.0,0,0.0,3,3,1.0,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.6285714285714286,-0.015234368536321896,0.6203703703703703,qaoa_original_objective,high,qaoa,high,pass,device_sparse_v1,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_2q_budget_256,equal_compiled_two_qubit_gates,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0017039529642606382,-0.17837440791168985,cubic_spin_glass,0,0.0,1,0.3333333333333333,3,2,0.6666666666666666,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.3,-0.0883352274737146,0.35185185185185186,qaoa_original_objective,intermediate,qaoa,high,pass,device_sparse_v1,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_2q_budget_256,equal_compiled_two_qubit_gates,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,-0.042922032203037065,-0.042922032203037065,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.14285714285714285,-0.042922032203037065,0.33333333333333337,qaoa_original_objective,intermediate,qaoa,intermediate,pass,device_sparse_v1,1,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_layer_p1,equal_layer,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.12896918746920794,-0.05860636684637343,cubic_spin_glass,1,0.3333333333333333,0,0.0,3,2,0.6666666666666666,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.6285714285714286,0.035181410311417256,0.6203703703703703,qaoa_original_objective,high,qaoa,high,pass,device_sparse_v1,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_layer_p1,equal_layer,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,-0.052533386746533385,-0.1227769980470591,cubic_spin_glass,0,0.0,0,0.0,3,3,1.0,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.3,-0.08765519239679624,0.35185185185185186,qaoa_original_objective,intermediate,qaoa,high,pass,device_sparse_v1,3,family
e3ade62c2d1568a6686439927f821e8d4321e46286156daf59fd75b31c85a222,equal_layer_p1,equal_layer,fa5bbbbb0644b007176fe5727d36f66b969e5c8b,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,0.0339617649716548,0.0339617649716548,cubic_spin_glass,0,0.0,0,0.0,1,1,1.0,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,0.14285714285714285,0.0339617649716548,0.33333333333333337,qaoa_original_objective,intermediate,qaoa,intermediate,pass,device_sparse_v1,1,family
