family,instance_id,routing_overhead,swap_count,topology_id,two_qubit_depth,two_qubit_gates
cubic_spin_glass,inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e,0.0,0.0,all_to_all_reference,-79.0,-11.600000000000023
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded,0.0,0.0,all_to_all_reference,-27.400000000000006,3.5999999999999943
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c,0.0,0.0,all_to_all_reference,-19.400000000000006,-11.199999999999989
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,0.0,0.0,all_to_all_reference,-29.200000000000003,-3.1999999999999886
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,0.0,0.0,all_to_all_reference,-28.400000000000006,-20.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,0.0,0.0,all_to_all_reference,-27.599999999999994,2.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_eea12da1e1e88a4c6e8507aad613af99cbc02e7026129f640f22f3660eb2ebc6,0.0,0.0,all_to_all_reference,-20.0,-2.4000000000000057
cubic_spin_glass,inst_f34c63f8cfd94227a08f5c94c23fc2ab0b44f082c3ebb7d7c987fd86a735be25,0.0,0.0,all_to_all_reference,-34.19999999999999,-1.1999999999999886
cubic_spin_glass,inst_f37842a047e83492990313eec01ec5d49bc57873228193dd2f82f533032af864,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,0.0,0.0,all_to_all_reference,-38.599999999999994,-7.199999999999989
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,0.0,0.0,all_to_all_reference,-80.80000000000001,-0.39999999999997726
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,0.0,0.0,all_to_all_reference,0.0,0.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,0.0,0.0,all_to_all_reference,-53.599999999999994,-35.60000000000002
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,0.0,0.0,all_to_all_reference,-13.799999999999997,-11.599999999999994
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,0.0,0.0,all_to_all_reference,-93.4,-89.20000000000005
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,0.0,0.0,all_to_all_reference,-14.600000000000001,-10.799999999999997
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,0.0,0.0,all_to_all_reference,-6.799999999999997,-3.6000000000000014
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,0.0,0.0,all_to_all_reference,-51.599999999999994,-52.80000000000001
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,0.0,0.0,all_to_all_reference,-43.0,-32.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,0.0,0.0,all_to_all_reference,-42.400000000000006,-43.19999999999999
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,0.0,0.0,all_to_all_reference,-17.799999999999997,-16.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,0.0,0.0,all_to_all_reference,-104.4,-87.19999999999999
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,0.0,0.0,all_to_all_reference,-55.599999999999994,-39.19999999999999
