instance_id,family,topology_id,representation,transpiler_seed,two_qubit_gates,two_qubit_depth,swap_count,routing_overhead,status,failure_kind
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082721,410,257,94,260,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082722,410,280,92,260,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082723,366,251,78,216,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082724,371,265,81,221,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082725,388,269,86,238,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,line_12,matched_random_selective,2026082721,449,252,111,297,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,line_12,matched_random_selective,2026082722,451,255,111,299,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,line_12,matched_random_selective,2026082723,449,254,111,297,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,line_12,matched_random_selective,2026082724,445,250,111,293,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,line_12,matched_random_selective,2026082725,442,253,110,290,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,ring_12,matched_random_selective,2026082721,431,245,107,279,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,ring_12,matched_random_selective,2026082722,445,264,109,293,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,ring_12,matched_random_selective,2026082723,447,259,107,295,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,ring_12,matched_random_selective,2026082724,443,272,107,291,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,ring_12,matched_random_selective,2026082725,445,271,109,293,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082721,361,222,83,209,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082722,386,252,90,234,pass,
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,heavy_hex_d3_19,matched_random_selective,2026082723,374,242,88,222,pass,
