instance_id,family,split,representation,topology_id,scheduled_row_count,success_count,failure_count,random_rep_seed_count,transpiler_seed_count,two_qubit_gates_mean,two_qubit_gates_median,two_qubit_gates_std,two_qubit_gates_ci95_low,two_qubit_gates_ci95_high,two_qubit_depth_mean,two_qubit_depth_median,two_qubit_depth_std,two_qubit_depth_ci95_low,two_qubit_depth_ci95_high,swap_count_mean,swap_count_median,routing_overhead_mean,routing_overhead_median,compile_runtime_sec_mean,compile_runtime_sec_median,status,failure_kinds,config_hash,manifest_hash,code_commit
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,device_sparse_v1,25,0,25,5,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,heavy_hex_d3_19,25,0,25,5,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,line_12,25,0,25,5,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,matched_random_selective,ring_12,25,0,25,5,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,selective,all_to_all_reference,5,5,0,0,5,362.0,362.0,0.0,362.0,362.0,193.0,193.0,0.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0051064800005406145,0.005048699997132644,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,selective,device_sparse_v1,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,selective,heavy_hex_d3_19,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,selective,line_12,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_0366081022d366132ff6b1386c720f91dd3afb46164783328f155336aede2b17,cubic_spin_glass,validation,selective,ring_12,5,0,5,0,5,,,,,,,,,,,,,,,,,expected_infeasible_width,expected_capacity_failure,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,5bdec984a409335ca07aa5bec867f3c5fee9cf14
inst_041b2d91ccdc07271608f44a7f021336dab5e35d5c3753501859d4ba17b039f0,cubic_spin_glass,train,matched_random_selective,all_to_all_reference,25,25,0,5,5,162.4,160.0,3.265986323710904,161.11973336110532,163.6802666388947,96.4,96.0,5.346338310781813,94.30423538217353,98.49576461782648,0.0,0.0,0.0,0.0,0.001701884000794962,0.0016465999942738563,pass,,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,9626c07cf4ccf3251a3585a4b367551c7a78f57218970c0d71f73f221adea5d3,22e05ea2e1684256cfcefc889a4c658b5530de8a
