scope,study,family,representation,budget_key,depth_stratum,contrast,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,encoded_energy_mean,7,0.7961351586511795,2.2419074614897694,-1.2772834252301335,2.869553742532492,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,optimum_hit_rate,7,0.0006898276151889275,0.0013014720106101895,-0.000513833240378843,0.001893488470756698,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,auxiliary_inconsistency_rate,7,-0.0013032057273220574,0.02162046469854221,-0.02129880058042919,0.018692389125785074,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,statevector_norm,7,-4.758098676964956e-16,6.368535970676505e-16,-1.0648012092455652e-15,1.1318147385257393e-16,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,original_objective_mean,5,0.05781559037213757,0.3275903147978106,-0.3489415096725416,0.46457269041681676,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,encoded_energy_mean,5,-2.848578874127105,4.612702332235563,-8.576005294494541,2.878847546240331,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,optimum_hit_rate,5,-0.002861426983640725,0.012957595826738187,-0.01895040722497687,0.01322755325769542,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,auxiliary_inconsistency_rate,5,-0.030204956586991426,0.06854964235652582,-0.11532057959083336,0.054910666416850516,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,independence_minus_cold,statevector_norm,5,1.9984014443252818e-16,3.3674731643402955e-16,-2.182868748753371e-16,6.179671637403934e-16,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,original_objective_mean,5,0.11512461980844406,0.2909445904742868,-0.24613080365561563,0.4763800432725038,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,encoded_energy_mean,5,-0.44479457441516884,4.210118611736729,-5.672347282776277,4.78275813394594,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,optimum_hit_rate,5,0.0013089624223944622,0.012655085849810418,-0.014404402071493022,0.017022326916281947,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,auxiliary_inconsistency_rate,5,-0.00950411577268102,0.02522041473349636,-0.040819396767031224,0.021811165221669187,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,original_only_minus_cold,statevector_norm,5,6.217248937900876e-16,4.413049240337539e-16,7.377245738732834e-17,1.169677330192847e-15,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,original_objective_mean,5,0.07609478959202706,0.3075200506449707,-0.3057417860196313,0.4579313652036854,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,fully_quadratized,equal_2q_budget_128,positive_depth_only,pair_minus_cold,encoded_energy_mean,5,0.025350203252059344,4.644120600728863,-5.741087149989408,5.791787556493526,4,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
