scope,study,family,representation,budget_key,depth_stratum,contrast,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,optimum_hit_rate,7,0.05493422681895281,0.08578924654192205,-0.024407593096752292,0.13427604673465793,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,auxiliary_inconsistency_rate,7,0.0,0.0,0.0,0.0,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,statevector_norm,7,6.819941436983105e-16,5.023828556633483e-16,2.1736749561018507e-16,1.1466207917864358e-15,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,all_scheduled,original_only_minus_cold,original_objective_mean,7,0.45514313208224355,1.3061841105045746,-0.752875689038499,1.663161953202986,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,all_scheduled,original_only_minus_cold,encoded_energy_mean,7,0.45514313208224355,1.3061841105045746,-0.752875689038499,1.663161953202986,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,all_scheduled,original_only_minus_cold,optimum_hit_rate,7,0.0008501591206554351,0.05653891016776161,-0.051439611562534744,0.05313992980384561,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,all_scheduled,original_only_minus_cold,auxiliary_inconsistency_rate,7,0.0,0.0,0.0,0.0,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,all_scheduled,original_only_minus_cold,statevector_norm,7,3.806478941571965e-16,5.041323079304965e-16,-8.559672742208638e-17,8.468925157364793e-16,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,positive_depth_only,original_only_minus_cold,original_objective_mean,7,0.45514313208224355,1.3061841105045746,-0.752875689038499,1.663161953202986,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
all_designs_diagnostic,original_e4,cubic_spin_glass,all_native,equal_layer_p1,positive_depth_only,original_only_minus_cold,encoded_energy_mean,7,0.45514313208224355,1.3061841105045746,-0.752875689038499,1.663161953202986,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
