study,family,instance_id,representation,budget_key,policy,depth_stratum,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm,draw_count,restart_count,zero_depth_draw_count,draw_ids,depths
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,cold,all_scheduled,-0.4411345340978929,24.310435913776473,0.013647906068311755,0.8808993697709289,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,cold,positive_depth_only,-0.4411345340978929,24.310435913776473,0.013647906068311755,0.8808993697709289,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,original_only,all_scheduled,-0.608242299470798,23.26201833721909,0.01828795011429031,0.8636115570898468,1.0000000000000007,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,original_only,positive_depth_only,-0.608242299470798,23.26201833721909,0.01828795011429031,0.8636115570898468,1.0000000000000007,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,pair,all_scheduled,-0.42888053119552266,20.596402542768978,0.01872011303132623,0.844308266244879,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,pair,positive_depth_only,-0.42888053119552266,20.596402542768978,0.01872011303132623,0.844308266244879,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,independence,all_scheduled,-0.4551356520519196,19.798236187296652,0.014698591532374112,0.8340763537689027,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,independence,positive_depth_only,-0.4551356520519196,19.798236187296652,0.014698591532374112,0.8340763537689027,0.9999999999999999,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,cold,all_scheduled,-0.38713524128334464,25.870421220489575,0.017310829128239415,0.9021410108319533,0.9999999999999996,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,cold,positive_depth_only,-0.38713524128334464,25.870421220489575,0.017310829128239415,0.9021410108319533,0.9999999999999996,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,original_only,all_scheduled,-0.4870611319069911,23.052428774549778,0.01967223143839661,0.8765628545217576,1.0000000000000002,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,original_only,positive_depth_only,-0.4870611319069911,23.052428774549778,0.01967223143839661,0.8765628545217576,1.0000000000000002,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,pair,all_scheduled,-0.5067988769977915,28.959475028112262,0.014390561336969492,0.9166218411496194,1.0000000000000002,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,pair,positive_depth_only,-0.5067988769977915,28.959475028112262,0.014390561336969492,0.9166218411496194,1.0000000000000002,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,independence,all_scheduled,-0.3144676294580446,22.832089038441936,0.019633262396764956,0.858961721791081,0.9999999999999991,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,independence,positive_depth_only,-0.3144676294580446,22.832089038441936,0.019633262396764956,0.858961721791081,0.9999999999999991,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,cold,all_scheduled,-0.6687427691640684,26.11984025012948,0.025407114012936754,0.8655179952973217,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,cold,positive_depth_only,-0.6687427691640684,26.11984025012948,0.025407114012936754,0.8655179952973217,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,original_only,all_scheduled,-0.5520870640301666,23.935534981570427,0.01908653419723695,0.8642745809250645,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,original_only,positive_depth_only,-0.5520870640301666,23.935534981570427,0.01908653419723695,0.8642745809250645,1.0000000000000002,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,pair,all_scheduled,-0.5832624317947014,21.836141569822146,0.02054296714034483,0.826606637714315,0.9999999999999988,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,pair,positive_depth_only,-0.5832624317947014,21.836141569822146,0.02054296714034483,0.826606637714315,0.9999999999999988,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,independence,all_scheduled,-0.7573627128202168,24.539281864362408,0.018462855052160557,0.8695809790086009,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,independence,positive_depth_only,-0.7573627128202168,24.539281864362408,0.018462855052160557,0.8695809790086009,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,cold,all_scheduled,-0.5651965481414489,24.610270806274528,0.03312514277372871,0.8828704905797794,0.9999999999999987,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,cold,positive_depth_only,-0.5651965481414489,24.610270806274528,0.03312514277372871,0.8828704905797794,0.9999999999999987,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,original_only,all_scheduled,-0.7378897806109004,24.395904081568492,0.02255126602261086,0.8458920402699647,1.0000000000000018,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,original_only,positive_depth_only,-0.7378897806109004,24.395904081568492,0.02255126602261086,0.8458920402699647,1.0000000000000018,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,pair,all_scheduled,-0.7522176400138813,25.051865771854278,0.04721170178865383,0.8493027036641231,0.9999999999999997,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,pair,positive_depth_only,-0.7522176400138813,25.051865771854278,0.04721170178865383,0.8493027036641231,0.9999999999999997,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,independence,all_scheduled,-0.7076865774375656,25.869166655284364,0.027144460111766158,0.8961057175680338,1.000000000000002,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,independence,positive_depth_only,-0.7076865774375656,25.869166655284364,0.027144460111766158,0.8961057175680338,1.000000000000002,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p1,cold,all_scheduled,-1.19163561217109,-1.19163561217109,0.04481210301449564,0.0,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p1,cold,positive_depth_only,-1.19163561217109,-1.19163561217109,0.04481210301449564,0.0,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p1,original_only,all_scheduled,-1.3629558010081795,-1.3629558010081795,0.043317593802720426,0.0,0.9999999999999996,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p1,original_only,positive_depth_only,-1.3629558010081795,-1.3629558010081795,0.043317593802720426,0.0,0.9999999999999996,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p2,cold,all_scheduled,-2.326790324301295,-2.326790324301295,0.0806934534469283,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p2,cold,positive_depth_only,-2.326790324301295,-2.326790324301295,0.0806934534469283,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p2,original_only,all_scheduled,-2.592171069071817,-2.592171069071817,0.05855601645158428,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p2,original_only,positive_depth_only,-2.592171069071817,-2.592171069071817,0.05855601645158428,0.0,1.0,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_128,cold,all_scheduled,-2.544234836349911,-2.544234836349911,0.07743144241535409,0.0,0.9999999999999992,1,3,0,"[""""]",[4]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_128,cold,positive_depth_only,-2.544234836349911,-2.544234836349911,0.07743144241535409,0.0,0.9999999999999992,1,3,0,"[""""]",[4]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_128,original_only,all_scheduled,-1.6594089435472128,-1.6594089435472128,0.056802237008398176,0.0,1.0,1,3,0,"[""""]",[4]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_128,original_only,positive_depth_only,-1.6594089435472128,-1.6594089435472128,0.056802237008398176,0.0,1.0,1,3,0,"[""""]",[4]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_256,cold,all_scheduled,-1.6296270698406221,-1.6296270698406221,0.0811244935043665,0.0,0.9999999999999996,1,3,0,"[""""]",[9]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_256,cold,positive_depth_only,-1.6296270698406221,-1.6296270698406221,0.0811244935043665,0.0,0.9999999999999996,1,3,0,"[""""]",[9]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_256,original_only,all_scheduled,-1.4982218593624743,-1.4982218593624743,0.029182816323083196,0.0,1.000000000000002,1,3,0,"[""""]",[9]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_256,original_only,positive_depth_only,-1.4982218593624743,-1.4982218593624743,0.029182816323083196,0.0,1.000000000000002,1,3,0,"[""""]",[9]
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,cold,all_scheduled,-1.8927498965204825,-1.8927498965204825,0.05982093415338906,0.0,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,cold,positive_depth_only,-1.8927498965204825,-1.8927498965204825,0.05982093415338906,0.0,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,original_only,all_scheduled,-1.9319797371464364,-1.9319797371464364,0.044479779964159874,0.0,0.9999999999999998,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,original_only,positive_depth_only,-1.9319797371464364,-1.9319797371464364,0.044479779964159874,0.0,0.9999999999999998,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[1, 1, 1, 1, 1]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,cold,all_scheduled,-2.2626455089266146,-2.2626455089266146,0.07308058696964245,0.0,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,cold,positive_depth_only,-2.2626455089266146,-2.2626455089266146,0.07308058696964245,0.0,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,all_scheduled,-2.135441276651986,-2.135441276651986,0.05100938843687182,0.0,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,positive_depth_only,-2.135441276651986,-2.135441276651986,0.05100938843687182,0.0,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[2, 2, 2, 2, 2]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,all_scheduled,-2.629140696887107,-2.629140696887107,0.09541735633661852,0.0,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[4, 4, 4, 4, 4]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,positive_depth_only,-2.629140696887107,-2.629140696887107,0.09541735633661852,0.0,1.0000000000000002,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[4, 4, 4, 4, 4]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,all_scheduled,-2.2348533104520394,-2.2348533104520394,0.0656062514606011,0.0,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[4, 4, 4, 4, 4]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,positive_depth_only,-2.2348533104520394,-2.2348533104520394,0.0656062514606011,0.0,1.0000000000000004,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[4, 4, 4, 4, 4]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,all_scheduled,-2.165496200434831,-2.165496200434831,0.09148693067876239,0.0,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[9, 9, 9, 9, 9]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,positive_depth_only,-2.165496200434831,-2.165496200434831,0.09148693067876239,0.0,1.0,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[9, 9, 9, 9, 9]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,original_only,all_scheduled,-1.7857630466784742,-1.7857630466784742,0.07849166436138202,0.0,1.0000000000000013,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[9, 9, 9, 9, 9]"
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,original_only,positive_depth_only,-1.7857630466784742,-1.7857630466784742,0.07849166436138202,0.0,1.0000000000000013,5,15,0,"[""2026082711"", ""2026082712"", ""2026082713"", ""2026082714"", ""2026082715""]","[9, 9, 9, 9, 9]"
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p1,cold,all_scheduled,-2.4682666092311876,-2.4682666092311876,0.05502398267507638,0.0,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p1,cold,positive_depth_only,-2.4682666092311876,-2.4682666092311876,0.05502398267507638,0.0,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p1,original_only,all_scheduled,-1.7423130643010658,-1.7423130643010658,0.09178476334881487,0.0,1.0000000000000009,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p1,original_only,positive_depth_only,-1.7423130643010658,-1.7423130643010658,0.09178476334881487,0.0,1.0000000000000009,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p2,cold,all_scheduled,-1.4437284344116763,-1.4437284344116763,0.049288507290250694,0.0,1.0000000000000002,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p2,cold,positive_depth_only,-1.4437284344116763,-1.4437284344116763,0.049288507290250694,0.0,1.0000000000000002,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p2,original_only,all_scheduled,-2.6772728135505504,-2.6772728135505504,0.16480915750001823,0.0,1.0000000000000007,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_layer_p2,original_only,positive_depth_only,-2.6772728135505504,-2.6772728135505504,0.16480915750001823,0.0,1.0000000000000007,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_128,cold,all_scheduled,-0.8192542829492809,-0.8192542829492809,0.028391659231842437,0.0,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_128,cold,positive_depth_only,-0.8192542829492809,-0.8192542829492809,0.028391659231842437,0.0,0.9999999999999997,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_128,original_only,all_scheduled,-1.849799878261048,-1.849799878261048,0.06820750873471791,0.0,1.0000000000000004,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_128,original_only,positive_depth_only,-1.849799878261048,-1.849799878261048,0.06820750873471791,0.0,1.0000000000000004,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_256,cold,all_scheduled,-3.0303305159104355,-3.0303305159104355,0.08088257837165848,0.0,1.0,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_256,cold,positive_depth_only,-3.0303305159104355,-3.0303305159104355,0.08088257837165848,0.0,1.0,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_256,original_only,all_scheduled,-3.299437769344811,-3.299437769344811,0.17252445200074482,0.0,0.9999999999999999,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,all_native,equal_2q_budget_256,original_only,positive_depth_only,-3.299437769344811,-3.299437769344811,0.17252445200074482,0.0,0.9999999999999999,1,3,0,"[""""]",[3]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,cold,all_scheduled,-0.27267139487581044,47.60209540247366,0.017430583638180105,0.9469943155498165,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,cold,positive_depth_only,-0.27267139487581044,47.60209540247366,0.017430583638180105,0.9469943155498165,1.0,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,original_only,all_scheduled,-0.32067236361060325,42.04563386840977,0.036699306455818516,0.9480771112628167,1.0000000000000009,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,original_only,positive_depth_only,-0.32067236361060325,42.04563386840977,0.036699306455818516,0.9480771112628167,1.0000000000000009,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,pair,all_scheduled,-0.32067236361060325,42.04563386840977,0.036699306455818516,0.9480771112628167,1.0000000000000009,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,pair,positive_depth_only,-0.32067236361060325,42.04563386840977,0.036699306455818516,0.9480771112628167,1.0000000000000009,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,independence,all_scheduled,-0.7655048121817903,48.4662085575155,0.04130955152531705,0.9495605610223588,0.9999999999999994,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p1,independence,positive_depth_only,-0.7655048121817903,48.4662085575155,0.04130955152531705,0.9495605610223588,0.9999999999999994,1,3,0,"[""""]",[1]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,cold,all_scheduled,-0.3995834090230592,48.804024236843844,0.023259484181560305,0.9603868371335292,0.9999999999999997,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,cold,positive_depth_only,-0.3995834090230592,48.804024236843844,0.023259484181560305,0.9603868371335292,0.9999999999999997,1,3,0,"[""""]",[2]
original_e4,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,fully_quadratized,equal_layer_p2,original_only,all_scheduled,-0.26835146204947463,46.7932191662159,0.020602572964916622,0.9707266362504828,1.000000000000001,1,3,0,"[""""]",[2]
