scope,study,family,representation,budget_key,depth_stratum,contrast,metric,n_instances,mean,sd,ci95_low,ci95_high,df,ci_status,zero_depth_instance_count,ci_unit,ci_method,multiplicity
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_128,all_scheduled,original_only_minus_cold,original_objective_mean,7,-0.6469865801762078,1.392222357870983,-1.9345775085665093,0.6406043482140937,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_128,all_scheduled,pair_minus_cold,original_objective_mean,7,-0.6768216281407655,1.3953297820427755,-1.9672864445645701,0.6136431882830391,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_128,all_scheduled,pair_minus_independence,original_objective_mean,7,0.13139144953761267,0.4942582591854642,-0.32572120004114186,0.5885040991163673,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_128,all_scheduled,pair_minus_original_only,original_objective_mean,7,-0.029835047964557684,0.07793359449804413,-0.10191160148721634,0.04224150555810097,6,estimated,2,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_256,all_scheduled,independence_minus_cold,original_objective_mean,7,-0.45672709735254263,1.7058410115499896,-2.0343669041911028,1.1209127094860176,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_256,all_scheduled,original_only_minus_cold,original_objective_mean,7,-0.5816904176709431,1.3119072695777698,-1.7950022781274781,0.6316214427855918,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_256,all_scheduled,pair_minus_cold,original_objective_mean,7,-0.6218380402732385,1.3595009864181857,-1.879166747396285,0.635490666849808,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_256,all_scheduled,pair_minus_independence,original_objective_mean,7,-0.16511094292069592,0.7157483454934978,-0.8270677571160321,0.4968458712746402,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_2q_budget_256,all_scheduled,pair_minus_original_only,original_objective_mean,7,-0.040147622602295464,0.2429040575881138,-0.2647964075118639,0.18450116230727298,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p1,all_scheduled,independence_minus_cold,original_objective_mean,7,-0.5522592700799801,1.4274117915241789,-1.8723949965701596,0.7678764564101995,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p1,all_scheduled,original_only_minus_cold,original_objective_mean,7,-0.5616098196381147,1.299514483841564,-1.7634602648967033,0.6402406256204738,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p1,all_scheduled,pair_minus_cold,original_objective_mean,7,-0.8717125989247687,1.229584810715941,-2.008888883311854,0.2654636854623167,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p1,all_scheduled,pair_minus_independence,original_objective_mean,7,-0.31945332884478855,0.5310987863063034,-0.8106377832970468,0.17173112560746973,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p1,all_scheduled,pair_minus_original_only,original_objective_mean,7,-0.3101027792866539,0.3906086268808206,-0.6713555071137303,0.05114994854042243,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p2,all_scheduled,independence_minus_cold,original_objective_mean,7,-0.8244134418194713,1.309962819595381,-2.035926985976977,0.38710010233803427,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
primary_selected_active_aux,original_e4,max3sat,selective,equal_layer_p2,all_scheduled,original_only_minus_cold,original_objective_mean,7,-0.5623295567489003,1.2745367714254494,-1.7410794708767345,0.6164203573789339,6,estimated,0,raw_instance,two_sided_Student_t_95_df_n_minus_1,unadjusted_exploratory
