event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
initial_incumbent,0.0008936000522226095,0,0,1,0.0,0.2109375,0.2109375
node_interval,0.07840370002668351,256,101,365,0.023697916666666666,0.2109375,0.18723958333333332
node_interval,0.166701500013005,512,196,753,0.023697916666666666,0.2109375,0.18723958333333332
node_interval,0.2516849000239745,768,287,1157,0.023697916666666666,0.2109375,0.18723958333333332
node_interval,0.335166200005915,1024,358,1641,0.023697916666666666,0.2109375,0.18723958333333332
node_interval,0.4351375000551343,1280,497,1853,0.03203125,0.2109375,0.17890625
node_interval,0.5298069000127725,1536,673,1917,0.03203125,0.2109375,0.17890625
node_interval,0.6288404000224546,1792,815,2117,0.03203125,0.2109375,0.17890625
node_interval,0.7478933000238612,2048,949,2349,0.03203125,0.2109375,0.17890625
node_interval,0.8548132000141777,2304,1084,2577,0.03203125,0.2109375,0.17890625
node_interval,0.966097800002899,2560,1181,2957,0.03203125,0.2109375,0.17890625
node_interval,1.0669751000241376,2816,1301,3245,0.03203125,0.2109375,0.17890625
node_interval,1.182849500037264,3072,1436,3473,0.03203125,0.2109375,0.17890625
node_interval,1.2819999000057578,3328,1571,3701,0.03203125,0.2109375,0.17890625
node_interval,1.3861877000308596,3584,1703,3941,0.03203125,0.2109375,0.17890625
node_interval,1.480256200011354,3840,1798,4329,0.03203125,0.2109375,0.17890625
node_interval,1.57986970001366,4096,1898,4697,0.03203125,0.2109375,0.17890625
node_interval,1.6794796000467613,4352,2010,5017,0.03203125,0.2109375,0.17890625
node_interval,1.7795840000035241,4608,2120,5345,0.03203125,0.2109375,0.17890625
node_interval,1.8734988000360318,4864,2217,5725,0.03203125,0.2109375,0.17890625
node_interval,1.9767786000156775,5120,2343,5989,0.03203125,0.2109375,0.17890625
node_interval,2.0830845000455156,5376,2428,6417,0.03203125,0.2109375,0.17890625
node_interval,2.195469400030561,5632,2564,6641,0.03828125,0.2109375,0.17265625
node_interval,2.295908900036011,5888,2738,6713,0.03828125,0.2109375,0.17265625
node_interval,2.3971339000272565,6144,2911,6789,0.03828125,0.2109375,0.17265625
node_interval,2.5077686000149697,6400,3075,6901,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,2.612376100034453,6656,3295,6693,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,2.7201960000093095,6912,3503,6501,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,2.829886300023645,7168,3662,6362,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,2.9284551000455394,7424,3851,6189,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.068676700000651,7680,4030,6028,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.1821384000359103,7936,4197,5880,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.2902732000220567,8192,4376,5719,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.4049044000566937,8448,4540,5574,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.5259144000010565,8704,4668,5464,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.6532559000188485,8960,4795,5358,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.7836555000394583,9216,4981,5188,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,3.896353400021326,9472,5137,5052,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.0013001000043005,9728,5263,4945,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.106179500056896,9984,5397,4829,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.212031300005037,10240,5592,4695,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.3329928000457585,10496,5770,4595,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.447182800038718,10752,5923,4541,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.552729400049429,11008,6074,4491,0.040364583333333336,0.2109375,0.17057291666666666
node_interval,4.653987800003961,11264,6227,4438,0.040364583333333336,0.2109375,0.17057291666666666
