event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
initial_incumbent,0.00041149999015033245,0,0,1,0.0,0.178125,0.178125
node_interval,0.05624000000534579,256,110,329,0.023697916666666666,0.178125,0.15442708333333333
node_interval,0.13409629999659956,512,236,593,0.029947916666666668,0.178125,0.14817708333333332
node_interval,0.19131550000747666,768,410,665,0.03203125,0.178125,0.14609375
node_interval,0.2664126000017859,1024,549,877,0.03203125,0.178125,0.14609375
node_interval,0.33171180001227185,1280,682,1113,0.03203125,0.178125,0.14609375
node_interval,0.38448750000679865,1536,868,1137,0.03828125,0.178125,0.13984375
node_interval,0.46312079997733235,1792,1046,1193,0.03828125,0.178125,0.13984375
node_interval,0.5196588999824598,2048,1243,1173,0.040364583333333336,0.178125,0.13776041666666666
node_interval,0.5837281999993138,2304,1445,1133,0.040364583333333336,0.178125,0.13776041666666666
node_interval,0.648245099990163,2560,1619,1205,0.040364583333333336,0.178125,0.13776041666666666
node_interval,0.7304313000058755,2816,1790,1289,0.040364583333333336,0.178125,0.13776041666666666
node_interval,0.8154845999670215,3072,1961,1373,0.040364583333333336,0.178125,0.13776041666666666
node_interval,0.8930055999662727,3328,2185,1245,0.046614583333333334,0.178125,0.13151041666666666
node_interval,0.9580866000032984,3584,2403,1141,0.046614583333333334,0.178125,0.13151041666666666
node_interval,1.0261186999850906,3840,2626,1017,0.046614583333333334,0.178125,0.13151041666666666
node_interval,1.0907543000066653,4096,2851,885,0.04869791666666667,0.178125,0.12942708333333333
node_interval,1.1686692999792285,4352,3071,773,0.04869791666666667,0.178125,0.12942708333333333
node_interval,1.2419598000124097,4608,3283,693,0.04869791666666667,0.178125,0.12942708333333333
node_interval,1.3306960000190884,4864,3499,597,0.054947916666666666,0.178125,0.12317708333333334
node_interval,1.4137028999975882,5120,3755,341,0.054947916666666666,0.178125,0.12317708333333334
node_interval,1.5095587999676354,5376,4011,85,0.05703125,0.178125,0.12109375
proof_complete,1.5545839999685995,5461,4096,0,0.178125,0.178125,0.0
