event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
initial_incumbent,0.0005816000048071146,0,0,1,0.0,0.1734375,0.1734375
node_interval,0.087682000012137,256,115,309,0.023697916666666666,0.1734375,0.14973958333333334
node_interval,0.17576339998049662,512,219,661,0.029947916666666668,0.1734375,0.14348958333333334
node_interval,0.2625279999920167,768,397,717,0.03203125,0.1734375,0.14140625
node_interval,0.3569298000074923,1024,560,833,0.03203125,0.1734375,0.14140625
node_interval,0.459219700016547,1280,706,1017,0.03203125,0.1734375,0.14140625
node_interval,0.5471606000210159,1536,834,1273,0.03203125,0.1734375,0.14140625
node_interval,0.6381239999900572,1792,1008,1345,0.03828125,0.1734375,0.13515625
node_interval,0.7343906000023708,2048,1209,1309,0.040364583333333336,0.1734375,0.13307291666666668
node_interval,0.8377345000044443,2304,1429,1197,0.040364583333333336,0.1734375,0.13307291666666668
node_interval,0.9438100000261329,2560,1634,1145,0.040364583333333336,0.1734375,0.13307291666666668
node_interval,1.0589385000057518,2816,1821,1165,0.040364583333333336,0.1734375,0.13307291666666668
node_interval,1.172572300012689,3072,2006,1193,0.040364583333333336,0.1734375,0.13307291666666668
node_interval,1.2732171000097878,3328,2178,1273,0.040364583333333336,0.1734375,0.13307291666666668
node_interval,1.369532499986235,3584,2379,1237,0.046614583333333334,0.1734375,0.12682291666666667
node_interval,1.469547800021246,3840,2603,1109,0.046614583333333334,0.1734375,0.12682291666666667
node_interval,1.569514499977231,4096,2843,917,0.04869791666666667,0.1734375,0.12473958333333333
node_interval,1.6738148999866098,4352,3075,757,0.04869791666666667,0.1734375,0.12473958333333333
node_interval,1.787125799979549,4608,3302,617,0.04869791666666667,0.1734375,0.12473958333333333
node_interval,1.8947728999773972,4864,3521,509,0.04869791666666667,0.1734375,0.12473958333333333
node_interval,2.00071689998731,5120,3755,341,0.054947916666666666,0.1734375,0.11848958333333333
node_interval,2.123672700021416,5376,4011,85,0.05703125,0.1734375,0.11640625
proof_complete,2.172198300017044,5461,4096,0,0.1734375,0.1734375,0.0
