event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
initial_incumbent,0.0004964999970979989,0,0,1,0.0,0.234375,0.234375
node_interval,0.06291410000994802,256,102,361,0.023697916666666666,0.234375,0.21067708333333332
node_interval,0.1256946999928914,512,206,713,0.023697916666666666,0.234375,0.21067708333333332
node_interval,0.19209969998337328,768,288,1153,0.023697916666666666,0.234375,0.21067708333333332
node_interval,0.25377300003310665,1024,352,1665,0.029947916666666668,0.234375,0.20442708333333334
node_interval,0.31058709998615086,1280,500,1841,0.03203125,0.234375,0.20234375
node_interval,0.38443350000306964,1536,670,1929,0.03203125,0.234375,0.20234375
node_interval,0.46478969999589026,1792,812,2129,0.03203125,0.234375,0.20234375
node_interval,0.5365071999840438,2048,952,2337,0.03203125,0.234375,0.20234375
node_interval,0.5988673000247218,2304,1102,2505,0.03203125,0.234375,0.20234375
node_interval,0.6578110000118613,2560,1234,2745,0.03203125,0.234375,0.20234375
node_interval,0.7148367000045255,2816,1354,3033,0.03203125,0.234375,0.20234375
node_interval,0.7697009000112303,3072,1465,3357,0.03203125,0.234375,0.20234375
node_interval,0.8242672000196762,3328,1585,3645,0.03203125,0.234375,0.20234375
node_interval,0.8783216000301763,3584,1713,3901,0.03203125,0.234375,0.20234375
node_interval,0.9382935999892652,3840,1816,4257,0.03203125,0.234375,0.20234375
node_interval,1.003403700015042,4096,1914,4633,0.03203125,0.234375,0.20234375
node_interval,1.0830359000246972,4352,2020,4977,0.03203125,0.234375,0.20234375
node_interval,1.1512720999890007,4608,2112,5377,0.03203125,0.234375,0.20234375
node_interval,1.2295474000275135,4864,2226,5689,0.03203125,0.234375,0.20234375
node_interval,1.3090943000279367,5120,2319,6085,0.03203125,0.234375,0.20234375
node_interval,1.3921177000156604,5376,2481,6205,0.03828125,0.234375,0.19609375
node_interval,1.471911100030411,5632,2644,6321,0.03828125,0.234375,0.19609375
node_interval,1.53222029999597,5888,2797,6477,0.03828125,0.234375,0.19609375
node_interval,1.6055492000305094,6144,2946,6649,0.03828125,0.234375,0.19609375
node_interval,1.6680437999893911,6400,3082,6873,0.03828125,0.234375,0.19609375
node_interval,1.7277134000323713,6656,3252,6948,0.040364583333333336,0.234375,0.19401041666666666
node_interval,1.7992748999968171,6912,3460,6758,0.040364583333333336,0.234375,0.19401041666666666
node_interval,1.859871699998621,7168,3653,6585,0.040364583333333336,0.234375,0.19401041666666666
node_interval,1.9264893000363372,7424,3825,6435,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.0016563000390306,7680,3989,6295,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.064490900025703,7936,4183,6143,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.1263157000066712,8192,4354,6064,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.1864723000326194,8448,4539,5907,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.2598806000314653,8704,4714,5754,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.3493279999820516,8960,4880,5612,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.4313885000301525,9216,5017,5500,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.5148504999815486,9472,5168,5454,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.5887826000107452,9728,5348,5298,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.651090800005477,9984,5499,5172,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.717292900022585,10240,5642,5090,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.779950500000268,10496,5826,4956,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.8407698000082746,10752,5983,4823,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.9077818000223488,11008,6113,4718,0.040364583333333336,0.234375,0.19401041666666666
node_interval,2.9675081000314094,11264,6257,4643,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.041585099999793,11520,6435,4525,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.1018671999918297,11776,6587,4398,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.1610234000254422,12032,6727,4283,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.2234693000209518,12288,6870,4197,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.2854416000191122,12544,7011,4131,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.3470860000234097,12800,7134,4032,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.4125163999851793,13056,7259,3954,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.475190500030294,13312,7382,3886,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.535536299983505,13568,7488,3815,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.6010704000364058,13824,7663,3672,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.6675364000257105,14080,7822,3537,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.728704600012861,14336,7947,3436,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.791151200013701,14592,8097,3372,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.8526944000041112,14848,8230,3286,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.91526670003077,15104,8353,3194,0.040364583333333336,0.234375,0.19401041666666666
node_interval,3.975419200025499,15360,8476,3114,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.036475700035226,15616,8602,3039,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.097667700028978,15872,8727,2959,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.158680799999274,16128,8899,2813,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.217794099997263,16384,9041,2707,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.278843600011896,16640,9184,2653,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.340020900010131,16896,9326,2568,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.4008082000073045,17152,9448,2514,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.466343600011896,17408,9563,2473,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.526556900003925,17664,9681,2401,0.040364583333333336,0.234375,0.19401041666666666
node_interval,4.615986899996642,17920,9885,2236,0.046614583333333334,0.234375,0.18776041666666668
node_interval,4.689192800025921,18176,10097,2048,0.046614583333333334,0.234375,0.18776041666666668
node_interval,4.759367000020575,18432,10305,1856,0.046614583333333334,0.234375,0.18776041666666668
node_interval,4.843927600013558,18688,10477,1714,0.046614583333333334,0.234375,0.18776041666666668
node_interval,4.925620699999854,18944,10671,1562,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.000277900020592,19200,10867,1395,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.0648688999935985,19456,11018,1265,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.13300510001136,19712,11202,1118,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.195171700033825,19968,11378,969,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.257089400023688,20224,11540,847,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.321457399986684,20480,11726,679,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.38328890001867,20736,11899,542,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.444980700034648,20992,12066,408,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.511165800038725,21248,12233,275,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.577015199989546,21504,12372,160,0.046614583333333334,0.234375,0.18776041666666668
node_interval,5.645491400035098,21760,12531,65,0.046614583333333334,0.234375,0.18776041666666668
proof_complete,5.69092120003188,21927,12623,0,0.234375,0.234375,0.0
