event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
node_interval,6.691774400009308,16384,11628,2641,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,6.833694700035267,16640,11823,2629,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,6.959361400047783,16896,12018,2617,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,7.084329200035427,17152,12222,2569,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,7.204091500025243,17408,12430,2505,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,7.378165900008753,17664,12612,2545,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,7.5054617000278085,17920,12803,2549,0.04635416666666667,0.30416666666666664,0.2578125
node_interval,7.629519000009168,18176,13041,2365,0.047135416666666666,0.30416666666666664,0.25703125
node_interval,7.751769400027115,18432,13281,2173,0.04869791666666667,0.30416666666666664,0.25546875
node_interval,7.874050600046758,18688,13498,2073,0.049479166666666664,0.30416666666666664,0.2546875
node_interval,8.006168799998704,18944,13729,1917,0.049479166666666664,0.30416666666666664,0.2546875
node_interval,8.124689800024498,19200,13943,1829,0.049479166666666664,0.30416666666666664,0.2546875
node_interval,8.25163730001077,19456,14186,1625,0.05390625,0.30416666666666664,0.25026041666666665
node_interval,8.407315100019332,19712,14442,1369,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,8.533435399993323,19968,14671,1221,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,8.657484900031704,20224,14898,1081,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,8.791210700001102,20480,15111,997,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,8.92871180002112,20736,15351,805,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,9.0605668000062,20992,15584,641,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,9.191509400028735,21248,15806,521,0.0546875,0.30416666666666664,0.24947916666666667
node_interval,9.319577100046445,21504,16043,341,0.0578125,0.30416666666666664,0.24635416666666668
node_interval,9.454931100015529,21760,16299,85,0.06302083333333333,0.30416666666666664,0.24114583333333334
proof_complete,9.507947400037665,21845,16384,0,0.30416666666666664,0.30416666666666664,0.0
