event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
initial_incumbent,0.0006346000009216368,0,0,1,0.0,0.35625,0.35625
incumbent_update,0.01176389999454841,37,11,68,0.012239583333333333,0.33880208333333334,0.3265625
incumbent_update,0.02689839998492971,88,22,177,0.014583333333333334,0.33567708333333335,0.32109375
incumbent_update,0.02826599997933954,92,26,173,0.014583333333333334,0.33098958333333334,0.31640625
incumbent_update,0.02854729996761307,93,27,172,0.015364583333333333,0.33098958333333334,0.315625
incumbent_update,0.029741399979684502,97,29,176,0.015364583333333333,0.32005208333333335,0.3046875
incumbent_update,0.031111099990084767,102,32,179,0.016145833333333335,0.31614583333333335,0.3
node_interval,0.08092340000439435,256,91,405,0.020572916666666666,0.31614583333333335,0.2955729166666667
node_interval,0.16925859998445958,512,179,821,0.022916666666666665,0.31614583333333335,0.29322916666666665
node_interval,0.25001409999094903,768,356,881,0.024479166666666666,0.31614583333333335,0.2916666666666667
node_interval,0.3323112999787554,1024,457,1245,0.026041666666666668,0.31614583333333335,0.29010416666666666
node_interval,0.43976939999265596,1280,604,1425,0.02890625,0.31614583333333335,0.2872395833333333
node_interval,0.5382956999819726,1536,737,1661,0.03046875,0.31614583333333335,0.28567708333333336
node_interval,0.6357672999729402,1792,843,2005,0.03046875,0.31614583333333335,0.28567708333333336
node_interval,0.7346611999673769,2048,950,2345,0.03125,0.31614583333333335,0.28489583333333335
node_interval,0.8228559999843128,2304,1206,2089,0.03125,0.31614583333333335,0.28489583333333335
node_interval,0.9094538000063039,2560,1451,1877,0.03203125,0.31614583333333335,0.28411458333333334
node_interval,1.0156028000055812,2816,1625,1949,0.0328125,0.31614583333333335,0.2833333333333333
node_interval,1.1206928999745287,3072,1783,2085,0.0328125,0.31614583333333335,0.2833333333333333
node_interval,1.214709399966523,3328,1933,2253,0.0328125,0.31614583333333335,0.2833333333333333
node_interval,1.3134037000127137,3584,2070,2473,0.0328125,0.31614583333333335,0.2833333333333333
node_interval,1.4007743999827653,3840,2183,2789,0.0328125,0.31614583333333335,0.2833333333333333
node_interval,1.4939249000162818,4096,2314,3033,0.0328125,0.31614583333333335,0.2833333333333333
node_interval,1.5964643000042997,4352,2443,3285,0.034375,0.31614583333333335,0.28177083333333336
node_interval,1.6926136999973096,4608,2634,3289,0.034375,0.31614583333333335,0.28177083333333336
node_interval,1.7931423999834806,4864,2846,3209,0.0359375,0.31614583333333335,0.28020833333333334
node_interval,1.8928763999720104,5120,2989,3405,0.03723958333333333,0.31614583333333335,0.27890625
node_interval,1.9897166999871843,5376,3196,3345,0.03828125,0.31614583333333335,0.27786458333333336
node_interval,2.0959257999784313,5632,3320,3617,0.038802083333333334,0.31614583333333335,0.27734375
node_interval,2.2047985999961384,5888,3433,3933,0.038802083333333334,0.31614583333333335,0.27734375
node_interval,2.3048224999802187,6144,3618,3961,0.03958333333333333,0.31614583333333335,0.2765625
node_interval,2.4082197999814525,6400,3874,3705,0.03958333333333333,0.31614583333333335,0.2765625
node_interval,2.508835899992846,6656,4130,3449,0.03958333333333333,0.31614583333333335,0.2765625
node_interval,2.613368000020273,6912,4386,3193,0.03958333333333333,0.31614583333333335,0.2765625
node_interval,2.711421200016048,7168,4623,3013,0.04114583333333333,0.31614583333333335,0.275
node_interval,2.8168921999749728,7424,4813,3021,0.04114583333333333,0.31614583333333335,0.275
node_interval,2.917029000003822,7680,5001,3037,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.025944299995899,7936,5194,3033,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.12528779997956,8192,5379,3061,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.232445399975404,8448,5569,3069,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.3571524000144564,8704,5745,3133,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.467932900006417,8960,5903,3269,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.5746759999892674,9216,6053,3437,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.6790234000072815,9472,6218,3545,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.7875427000108175,9728,6370,3705,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.887228299980052,9984,6528,3841,0.04114583333333333,0.31614583333333335,0.275
node_interval,3.9874479999998584,10240,6678,4009,0.04114583333333333,0.31614583333333335,0.275
node_interval,4.097094599972479,10496,6833,4157,0.04114583333333333,0.31614583333333335,0.275
node_interval,4.204026599996723,10752,6989,4301,0.04114583333333333,0.31614583333333335,0.275
node_interval,4.306309000006877,11008,7159,4389,0.042708333333333334,0.31614583333333335,0.2734375
node_interval,4.410745000001043,11264,7340,4433,0.042708333333333334,0.31614583333333335,0.2734375
node_interval,4.520848200016189,11520,7596,4177,0.042708333333333334,0.31614583333333335,0.2734375
node_interval,4.624100200016983,11776,7811,4085,0.044270833333333336,0.31614583333333335,0.271875
node_interval,4.728852299973369,12032,8001,4093,0.044270833333333336,0.31614583333333335,0.271875
node_interval,4.827293700014707,12288,8199,4069,0.046614583333333334,0.31614583333333335,0.26953125
node_interval,4.932652799994685,12544,8447,3845,0.047135416666666666,0.31614583333333335,0.26901041666666664
