event,elapsed_sec,explored_nodes,evaluated_leaves,frontier_nodes,lower_bound,upper_bound,gap
initial_incumbent,0.0005032999906688929,0,0,1,0.0,0.39609375,0.39609375
incumbent_update,0.01318920002086088,45,14,80,0.011458333333333333,0.37473958333333335,0.36328125
incumbent_update,0.016914900043047965,56,19,93,0.012239583333333333,0.35911458333333335,0.346875
incumbent_update,0.01749160001054406,58,20,95,0.012239583333333333,0.3497395833333333,0.3375
incumbent_update,0.017781900009140372,59,21,94,0.012239583333333333,0.3263020833333333,0.3140625
incumbent_update,0.03969360003247857,130,40,231,0.013020833333333334,0.30364583333333334,0.290625
node_interval,0.08020460000261664,256,113,317,0.019791666666666666,0.30364583333333334,0.2838541666666667
node_interval,0.18893649999517947,512,250,537,0.020572916666666666,0.30364583333333334,0.2830729166666667
node_interval,0.2699343000422232,768,343,933,0.020572916666666666,0.30364583333333334,0.2830729166666667
incumbent_update,0.2849211000138894,807,363,970,0.020572916666666666,0.2994791666666667,0.27890625
incumbent_update,0.2995674000121653,846,375,1039,0.020572916666666666,0.29010416666666666,0.26953125
node_interval,0.35921359999338165,1024,456,1249,0.020572916666666666,0.29010416666666666,0.26953125
node_interval,0.4547666000435129,1280,618,1369,0.022916666666666665,0.29010416666666666,0.2671875
node_interval,0.5532558000413701,1536,823,1317,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,0.6518216000404209,1792,994,1401,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,0.7439167000120506,2048,1151,1541,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,0.8351527000195347,2304,1305,1693,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,0.9273303000372835,2560,1444,1905,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.0305323000065982,2816,1587,2101,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.1253889999934472,3072,1700,2417,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.224638000014238,3328,1845,2605,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.3148431000299752,3584,1987,2805,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.427068600023631,3840,2129,3005,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.529144800035283,4096,2291,3125,0.02890625,0.29010416666666666,0.26119791666666664
node_interval,1.6262125000357628,4352,2432,3329,0.02890625,0.29010416666666666,0.26119791666666664
