actions_json,beam_width,code_commit,config_hash,family,fibre_threshold,instance_id,maximum_penalty,method,n_auxiliary,normalised_fibre_excess,penalty_margin,resource_score,status,two_qubit_depth,two_qubit_gates,variant_id,weights_json
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,main,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.13802083333333334,pass,29,32,weights_equal,"{""auxiliary_count"":0.25,""maximum_penalty"":0.25,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.13802083333333334,pass,29,32,weights_auxiliary_heavy,"{""auxiliary_count"":0.45,""maximum_penalty"":0.05,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.13802083333333334,pass,29,32,weights_penalty_heavy,"{""auxiliary_count"":0.05,""maximum_penalty"":0.45,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.25,pass,29,32,gate_only,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":0.0,""two_qubit_gate_count"":1.0}"
"[null,[5,7],null,null,[5,7],null,[5,7],[5,7]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,17.0,deterministic_pareto_beam,1,0.014190821257246376,1.0,0.2708333333333333,pass,26,46,depth_only,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":1.0,""two_qubit_gate_count"":0.0}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2760416666666667,pass,29,32,gate_depth_joint,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":0.5,""two_qubit_gate_count"":0.5}"
"[null,null,null,null,null,null,null,null]",16,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,beam_16,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",32,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,beam_32,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",128,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,beam_128,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.0,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,tau_0.0,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.01,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,tau_0.01,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.05,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,tau_0.05,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.1,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,1.0,0.2484375,pass,29,32,tau_0.1,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,0.5,0.2484375,pass,29,32,margin_0.5,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,deterministic_pareto_beam,0,0.0,2.0,0.2484375,pass,29,32,margin_2.0,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null,null]",not_applicable,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,0.0,greedy,0,0.0,1.0,0.2484375,pass,29,32,baseline_greedy,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[5,7],[5,7],[5,8],[5,7],[5,7],[5,8],[5,7],[5,7]]",not_applicable,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,cubic_spin_glass,0.02,inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,33.0,maximum_reuse,2,0.039251207730676335,1.0,0.3377604166666667,infeasible_baseline,24,52,baseline_maximum_reuse,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,10.0,deterministic_pareto_beam,1,0.015046296293595678,1.0,0.31145833333333334,pass,30,44,main,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,0.0,deterministic_pareto_beam,0,0.0,1.0,0.203125,pass,42,48,weights_equal,"{""auxiliary_count"":0.25,""maximum_penalty"":0.25,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,0.0,deterministic_pareto_beam,0,0.0,1.0,0.203125,pass,42,48,weights_auxiliary_heavy,"{""auxiliary_count"":0.45,""maximum_penalty"":0.05,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,[1,6],null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,2.0,deterministic_pareto_beam,1,0.0037615740723379626,1.0,0.20078125,pass,34,46,weights_penalty_heavy,"{""auxiliary_count"":0.05,""maximum_penalty"":0.45,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,10.0,deterministic_pareto_beam,1,0.015046296293595678,1.0,0.34375,pass,30,44,gate_only,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":0.0,""two_qubit_gate_count"":1.0}"
"[null,[1,6],null,[1,6],[1,5],[1,4],[1,5]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,6.0,deterministic_pareto_beam,3,0.018229166655671297,1.0,0.2604166666666667,pass,25,52,depth_only,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":1.0,""two_qubit_gate_count"":0.0}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,10.0,deterministic_pareto_beam,1,0.015046296293595678,1.0,0.328125,pass,30,44,gate_depth_joint,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":0.5,""two_qubit_gate_count"":0.5}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",16,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,10.0,deterministic_pareto_beam,1,0.015046296293595678,1.0,0.31145833333333334,pass,30,44,beam_16,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",32,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,10.0,deterministic_pareto_beam,1,0.015046296293595678,1.0,0.31145833333333334,pass,30,44,beam_32,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",128,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,10.0,deterministic_pareto_beam,1,0.015046296293595678,1.0,0.31145833333333334,pass,30,44,beam_128,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.0,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,0.0,deterministic_pareto_beam,0,0.0,1.0,0.365625,pass,42,48,tau_0.0,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,[1,6],null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.01,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,2.0,deterministic_pareto_beam,1,0.0037615740723379626,1.0,0.33098958333333334,pass,34,46,tau_0.01,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,4],[1,6],null,[1,6],[1,4],[1,4],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.05,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,11.0,deterministic_pareto_beam,2,0.03385416664911265,1.0,0.29010416666666666,pass,22,46,tau_0.05,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,4],[1,6],null,[1,6],[1,4],[1,4],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.1,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,11.0,deterministic_pareto_beam,2,0.03385416664911265,1.0,0.29010416666666666,pass,22,46,tau_0.1,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,9.5,deterministic_pareto_beam,1,0.015012254899509804,0.5,0.31106770833333336,pass,30,44,margin_0.5,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,[1,6],null,null,null,[1,6],[1,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,11.0,deterministic_pareto_beam,1,0.015104166663541667,2.0,0.31223958333333335,pass,30,44,margin_2.0,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,[1,6],null]",not_applicable,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,2.0,greedy,1,0.0037615740723379626,1.0,0.33098958333333334,pass,34,46,baseline_greedy,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,4],[1,6],[1,4],[1,6],[1,4],[1,4],[1,6]]",not_applicable,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,11.0,maximum_reuse,2,0.03472222220177469,1.0,0.29244791666666664,infeasible_baseline,24,44,baseline_maximum_reuse,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.2986979166666667,pass,24,46,main,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,0.0,deterministic_pareto_beam,0,0.0,1.0,0.20703125,pass,42,50,weights_equal,"{""auxiliary_count"":0.25,""maximum_penalty"":0.25,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,0.0,deterministic_pareto_beam,0,0.0,1.0,0.20703125,pass,42,50,weights_auxiliary_heavy,"{""auxiliary_count"":0.45,""maximum_penalty"":0.05,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,0.0,deterministic_pareto_beam,0,0.0,1.0,0.20703125,pass,42,50,weights_penalty_heavy,"{""auxiliary_count"":0.05,""maximum_penalty"":0.45,""two_qubit_depth"":0.25,""two_qubit_gate_count"":0.25}"
"[[1,2],[1,2],[1,2],[1,2],null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,1,0.008620689654813218,1.0,0.34375,pass,34,44,gate_only,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":0.0,""two_qubit_gate_count"":1.0}"
"[null,[1,2],[1,2],[2,6],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,9.0,deterministic_pareto_beam,2,0.01005747126257184,1.0,0.25,pass,24,48,depth_only,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":1.0,""two_qubit_gate_count"":0.0}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.3046875,pass,24,46,gate_depth_joint,"{""auxiliary_count"":0.0,""maximum_penalty"":0.0,""two_qubit_depth"":0.5,""two_qubit_gate_count"":0.5}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",16,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.2986979166666667,pass,24,46,beam_16,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",32,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.2986979166666667,pass,24,46,beam_32,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",128,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.2986979166666667,pass,24,46,beam_128,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,null,null,null,null,null,null]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.0,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,0.0,deterministic_pareto_beam,0,0.0,1.0,0.37265625,pass,42,50,tau_0.0,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[null,[1,2],[1,2],[1,2],[2,6],null,[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.01,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,6.0,deterministic_pareto_beam,2,0.005028735631824713,1.0,0.30494791666666665,pass,26,46,tau_0.01,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.05,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.2986979166666667,pass,24,46,tau_0.05,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.1,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,deterministic_pareto_beam,2,0.016882183906249997,1.0,0.2986979166666667,pass,24,46,tau_0.1,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,9.5,deterministic_pareto_beam,2,0.017361111109182096,0.5,0.29830729166666664,pass,24,46,margin_0.5,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],[1,2],[2,6],[2,6],[2,6]]",64,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,11.0,deterministic_pareto_beam,2,0.016098484846906565,2.0,0.2994791666666667,pass,24,46,margin_2.0,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
"[[1,2],[1,2],[1,2],null,null,null,null]",not_applicable,5bdec984a409335ca07aa5bec867f3c5fee9cf14,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632,max3sat,0.02,inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,10.0,greedy,1,0.00933908045941092,1.0,0.32786458333333335,pass,32,46,baseline_greedy,"{""auxiliary_count"":0.05,""maximum_penalty"":0.05,""two_qubit_depth"":0.45,""two_qubit_gate_count"":0.45}"
